Time,Channel A
(ms),(V)

-34.51849308,4.29914200
-34.50849308,4.29044500
-34.49849308,4.30280400
-34.48849308,4.31150200
-34.47849308,4.31012900
-34.46849308,4.27884800
-34.45849308,4.28678200
-34.44849308,4.28830800
-34.43849308,4.28968200
-34.42849308,4.27732200
-34.41849308,4.29120800
-34.40849308,4.31806400
-34.39849308,4.30723000
-34.38849308,4.31440200
-34.37849309,4.30494100
-34.36849309,4.30784000
-34.35849309,4.29548000
-34.34849309,4.29548000
-34.33849309,4.27884800
-34.32849309,4.29334400
-34.31849309,4.29624300
-34.30849309,4.30570400
-34.29849309,4.31226500
-34.28849309,4.25992600
-34.27849309,4.30356700
-34.26849309,4.28098400
-34.25849309,4.28891800
-34.24849309,4.29837900
-34.23849309,4.29776900
-34.22849309,4.26938700
-34.21849309,4.28601900
-34.20849309,4.27961100
-34.19849309,4.27884800
-34.18849309,4.29487000
-34.17849309,4.28174700
-34.16849309,4.29990500
-34.15849309,4.28830800
-34.14849309,4.31074000
-34.13849309,4.30936600
-34.12849309,4.29044500
-34.11849309,4.31074000
-34.10849309,4.29487000
-34.09849309,4.26572500
-34.08849309,4.28098400
-34.07849309,4.29548000
-34.06849309,4.28388300
-34.05849309,4.29837900
-34.04849309,4.30784000
-34.03849309,4.30784000
-34.02849309,4.26282500
-34.01849309,4.30570400
-34.00849309,4.30646700
-33.99849309,4.29410700
-33.98849309,4.30280400
-33.97849310,4.30494100
-33.96849310,4.31074000
-33.95849310,4.28540900
-33.94849310,4.27732200
-33.93849310,4.28312000
-33.92849310,4.28022100
-33.91849310,4.30356700
-33.90849310,4.29624300
-33.89849310,4.29334400
-33.88849310,4.29776900
-33.87849310,4.27518600
-33.86849310,4.28891800
-33.85849310,4.28388300
-33.84849310,4.29258100
-33.83849310,4.30494100
-33.82849310,4.28174700
-33.81849310,4.29120800
-33.80849310,4.29914200
-33.79849310,4.29914200
-33.78849310,4.26145200
-33.77849310,4.29700600
-33.76849310,4.31959000
-33.75849310,4.29990500
-33.74849310,4.29120800
-33.73849310,4.29410700
-33.72849310,4.28251000
-33.71849310,4.29044500
-33.70849310,4.25779000
-33.69849310,4.29120800
-33.68849310,4.29044500
-33.67849310,4.29044500
-33.66849310,4.27808500
-33.65849310,4.30570400
-33.64849310,4.30646700
-33.63849310,4.27808500
-33.62849310,4.29914200
-33.61849310,4.28891800
-33.60849310,4.27228600
-33.59849310,4.27015000
-33.58849311,4.28891800
-33.57849311,4.29548000
-33.56849311,4.28251000
-33.55849311,4.27594900
-33.54849311,4.30204200
-33.53849311,4.28601900
-33.52849311,4.30280400
-33.51849311,4.31302800
-33.50849311,4.27015000
-33.49849311,4.29776900
-33.48849311,4.28601900
-33.47849311,4.30204200
-33.46849311,4.27961100
-33.45849311,4.30417800
-33.44849311,4.29837900
-33.43849311,4.28098400
-33.42849311,4.29197100
-33.41849311,4.29837900
-33.40849311,4.32889800
-33.39849311,4.29624300
-33.38849311,4.28174700
-33.37849311,4.27732200
-33.36849311,4.32020000
-33.35849311,4.28678200
-33.34849311,4.30417800
-33.33849311,4.29120800
-33.32849311,4.28968200
-33.31849311,4.28830800
-33.30849311,4.28098400
-33.29849311,4.30723000
-33.28849311,4.40519400
-33.27849311,4.30204200
-33.26849311,4.29487000
-33.25849311,4.29776900
-33.24849311,4.28678200
-33.23849311,4.28540900
-33.22849311,4.29334400
-33.21849311,4.28251000
-33.20849311,4.29837900
-33.19849311,4.27884800
-33.18849312,4.28098400
-33.17849312,4.26725100
-33.16849312,4.28022100
-33.15849312,4.28754500
-33.14849312,4.31226500
-33.13849312,4.28464600
-33.12849312,4.25702700
-33.11849312,4.29258100
-33.10849312,4.29624300
-33.09849312,4.29334400
-33.08849312,4.29837900
-33.07849312,4.27366000
-33.06849312,4.28312000
-33.05849312,4.27304900
