Time,Channel A
(ms),(V)

-304.71889459,3.25952900
-304.70889459,3.26685400
-304.69889459,3.27768800
-304.68889460,3.25815600
-304.67889460,3.29508400
-304.66889460,3.29157400
-304.65889460,3.26029200
-304.64889460,3.28714900
-304.63889460,3.27478900
-304.62889460,3.28058700
-304.61889460,3.28135000
-304.60889460,3.26899000
-304.59889460,3.26761700
-304.58889460,3.29157400
-304.57889460,3.31034300
-304.56889460,3.26532800
-304.55889460,3.26899000
-304.54889460,3.28791200
-304.53889460,3.28424900
-304.52889460,3.27112700
-304.51889460,3.28135000
-304.50889460,3.26609100
-304.49889460,3.29081100
-304.48889460,3.29874600
-304.47889460,3.29950900
-304.46889460,3.27845100
-304.45889460,3.30164500
-304.44889460,3.27921400
-304.43889460,3.29081100
-304.42889460,3.26395500
-304.41889460,3.27707700
-304.40889460,3.30164500
-304.39889460,3.29371000
-304.38889460,3.29004800
-304.37889460,3.27997700
-304.36889460,3.30530700
-304.35889460,3.27555200
-304.34889460,3.28638600
-304.33889460,3.27051600
-304.32889460,3.28867500
-304.31889460,3.28928500
-304.30889460,3.27188900
-304.29889461,3.30820600
-304.28889461,3.27631400
-304.27889461,3.29447300
-304.26889461,3.25083200
-304.25889461,3.28638600
-304.24889461,3.28638600
-304.23889461,3.27845100
-304.22889461,3.28638600
-304.21889461,3.26822700
-304.20889461,3.29081100
-304.19889461,3.27402600
-304.18889461,3.30088200
-304.17889461,3.31476800
-304.16889461,3.27402600
-304.15889461,3.28791200
-304.14889461,3.27555200
-304.13889461,3.29660900
-304.12889461,3.28928500
-304.11889461,3.27768800
-304.10889461,3.29004800
-304.09889461,3.28348600
-304.08889461,3.29447300
-304.07889461,3.28791200
-304.06889461,3.25525700
-304.05889461,3.28501200
-304.04889461,3.28577500
-304.03889461,3.26975300
-304.02889461,3.28348600
-304.01889461,3.27051600
-304.00889461,3.28135000
-303.99889461,3.28928500
-303.98889461,3.26609100
-303.97889461,3.27051600
-303.96889461,3.27921400
-303.95889461,3.28577500
-303.94889461,3.29584600
-303.93889461,3.26242900
-303.92889461,3.25891900
-303.91889461,3.28714900
-303.90889461,3.28791200
-303.89889462,3.29798300
-303.88889462,3.28135000
-303.87889462,3.29157400
-303.86889462,3.30820600
-303.85889462,3.28791200
-303.84889462,3.29584600
-303.83889462,3.29004800
-303.82889462,3.28867500
-303.81889462,3.28287600
-303.80889462,3.30393400
-303.79889462,3.28135000
-303.78889462,3.30164500
-303.77889462,3.28501200
-303.76889462,3.27051600
-303.75889462,3.28348600
-303.74889462,3.28928500
-303.73889462,3.29294700
-303.72889462,3.26975300
-303.71889462,3.27402600
-303.70889462,3.28211300
-303.69889462,3.26685400
-303.68889462,3.29874600
-303.67889462,3.26685400
-303.66889462,3.28501200
-303.65889462,3.27845100
-303.64889462,3.28287600
-303.63889462,3.29004800
-303.62889462,3.28287600
-303.61889462,3.30973200
-303.60889462,3.29218400
-303.59889462,3.28577500
-303.58889462,3.29081100
-303.57889462,3.27112700
-303.56889462,3.26899000
-303.55889462,3.29157400
-303.54889462,3.28577500
-303.53889462,3.30164500
-303.52889462,3.26242900
-303.51889462,3.27188900
-303.50889463,3.27997700
-303.49889463,3.28348600
-303.48889463,3.29157400
-303.47889463,3.28638600
-303.46889463,3.30317100
-303.45889463,3.27768800
-303.44889463,3.30530700
-303.43889463,3.28928500
-303.42889463,3.27997700
-303.41889463,3.28714900
-303.40889463,3.27402600
-303.39889463,3.29081100
-303.38889463,3.30530700
-303.37889463,3.27997700
-303.36889463,3.28287600
-303.35889463,3.29584600
-303.34889463,3.29004800
-303.33889463,3.28348600
-303.32889463,3.28928500
-303.31889463,3.29004800
-303.30889463,3.27707700
-303.29889463,3.28501200
-303.28889463,3.26899000
-303.27889463,3.29218400
-303.26889463,3.26761700
-303.25889463,3.28058700
-303.24889463,3.28211300
-303.23889463,3.26471800
-303.22889463,3.29447300
-303.21889463,3.30088200
-303.20889463,3.31110600
-303.19889463,3.28287600
-303.18889463,3.28867500
-303.17889463,3.30027200
-303.16889463,3.29081100
-303.15889463,3.28211300
-303.14889463,3.27997700
-303.13889463,3.30164500
-303.12889463,3.27845100
-303.11889463,3.29294700
-303.10889464,3.27845100
-303.09889464,3.29798300
-303.08889464,3.29798300
-303.07889464,3.27921400
-303.06889464,3.29508400
-303.05889464,3.28348600
-303.04889464,3.27402600
-303.03889464,3.29447300
-303.02889464,3.28791200
-303.01889464,3.29004800
-303.00889464,3.29584600
-302.99889464,3.27265200
-302.98889464,3.27051600
-302.97889464,3.28791200
-302.96889464,3.29004800
-302.95889464,3.30454400
-302.94889464,3.28287600
-302.93889464,3.29508400
-302.92889464,3.30607000
-302.91889464,3.29371000
-302.90889464,3.28928500
-302.89889464,3.32194000
-302.88889464,3.28424900
-302.87889464,3.27768800
-302.86889464,3.29081100
-302.85889464,3.29950900
-302.84889464,3.30027200
-302.83889464,3.28424900
-302.82889464,3.27341500
-302.81889464,3.26822700
-302.80889464,3.26761700
-302.79889464,3.29294700
-302.78889464,3.28211300
-302.77889464,3.29798300
-302.76889464,3.29081100
-302.75889464,3.29218400
-302.74889464,3.27631400
-302.73889464,3.30027200
-302.72889464,3.27402600
-302.71889464,3.28638600
-302.70889465,3.28287600
-302.69889465,3.26822700
-302.68889465,3.29294700
-302.67889465,3.29798300
-302.66889465,3.28058700
-302.65889465,3.29447300
-302.64889465,3.27112700
-302.63889465,3.28135000
-302.62889465,3.28501200
-302.61889465,3.29371000
-302.60889465,3.27631400
-302.59889465,3.26609100
-302.58889465,3.28638600
-302.57889465,3.27768800
-302.56889465,3.28058700
-302.55889465,3.27051600
-302.54889465,3.26242900
-302.53889465,3.29798300
-302.52889465,3.26319200
-302.51889465,3.27631400
-302.50889465,3.31263200
-302.49889465,3.26532800
-302.48889465,3.28058700
-302.47889465,3.30317100
-302.46889465,3.27707700
-302.45889465,3.29081100
