Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),0.x (),0.y (),0.z (),1.x (),1.y (),1.z (),2.x (),2.y (),2.z (),3.x (),3.y (),3.z ()
3968,1711653694578,-170479.0,1434.0,-134168.0,62386.0,-319655.0,82068.0,6770433.0,168570.0,-44674.0,-24021.0,1217.0,2461.0
3969,1711653694598,-120749.0,-50549.0,-125941.0,69781.0,-329775.0,76394.0,6764745.0,164129.0,-34734.0,-27860.0,307.0,1757.0
3970,1711653694617,-164837.0,-51486.0,-131751.0,66404.0,-312945.0,82248.0,6694475.0,163794.0,-47346.0,-24421.0,1012.0,481.0
3971,1711653694638,-180996.0,-113831.0,-142622.0,73012.0,-306468.0,84581.0,6725719.0,163617.0,-36273.0,-24638.0,1760.0,1930.0
3972,1711653694657,-181179.0,-74647.0,-141415.0,71029.0,-320397.0,84768.0,6814782.0,162524.0,-39501.0,-25787.0,1732.0,1412.0
3973,1711653694678,-171745.0,-56889.0,-138483.0,74659.0,-326785.0,77943.0,6498484.0,163920.0,-37838.0,-24461.0,1449.0,1440.0
3974,1711653694697,-174026.0,-131518.0,-138184.0,81906.0,-309584.0,82483.0,6635342.0,162301.0,-38132.0,-22249.0,472.0,2809.0
3975,1711653694717,-179323.0,-89373.0,-125264.0,87452.0,-307641.0,85903.0,6765866.0,162928.0,-38452.0,-26804.0,447.0,2244.0
3976,1711653694737,-161913.0,-67041.0,-137250.0,81953.0,-312002.0,81273.0,6758197.0,162857.0,-38284.0,-24505.0,1971.0,1803.0
3977,1711653694757,-126524.0,-112450.0,-131090.0,77543.0,-339446.0,88079.0,6727019.0,167391.0,-35553.0,-25852.0,2359.0,2200.0
3978,1711653694778,-169756.0,-110489.0,-147324.0,82400.0,-317883.0,85376.0,6765282.0,162922.0,-32648.0,-26264.0,1449.0,1580.0
3979,1711653694797,-172462.0,-61336.0,-146226.0,76371.0,-310578.0,85702.0,6873931.0,164586.0,-37936.0,-25162.0,1920.0,1740.0
3980,1711653694818,-166236.0,-71780.0,-125547.0,82654.0,-329968.0,94494.0,6490055.0,171627.0,-43206.0,-27794.0,462.0,1688.0
3981,1711653694838,-170984.0,-159564.0,-134320.0,85447.0,-314184.0,85432.0,6825479.0,173604.0,-45447.0,-29986.0,62.0,1195.0
3982,1711653694857,-188550.0,-101030.0,-145986.0,76683.0,-326846.0,94007.0,6746694.0,172933.0,-43293.0,-29157.0,1058.0,1474.0
3983,1711653694878,-191309.0,-107662.0,-141793.0,71746.0,-334033.0,95294.0,6752725.0,172521.0,-46648.0,-31593.0,152.0,1769.0
3984,1711653694897,-144922.0,-102979.0,-134299.0,69058.0,-335095.0,103829.0,6598464.0,179444.0,-53190.0,-31919.0,2421.0,2908.0
3985,1711653694918,-200646.0,-105306.0,-166446.0,63060.0,-350772.0,120388.0,6839341.0,188346.0,-51676.0,-33240.0,2147.0,1629.0
3986,1711653694937,-195629.0,-135531.0,-171000.0,49534.0,-338027.0,120507.0,6541674.0,191446.0,-51586.0,-32754.0,-1636.0,2380.0
3987,1711653694957,-193367.0,-152873.0,-150039.0,52765.0,-332593.0,122248.0,6569630.0,190192.0,-56132.0,-34656.0,1186.0,1961.0
3988,1711653694978,-187178.0,-135556.0,-157916.0,47439.0,-336665.0,131732.0,6524197.0,192864.0,-53525.0,-34420.0,2079.0,3603.0
3989,1711653694998,-193394.0,-71103.0,-166246.0,53075.0,-343930.0,130835.0,6395904.0,199412.0,-57404.0,-33703.0,841.0,1552.0
3990,1711653695017,-193066.0,-100843.0,-156221.0,50701.0,-355397.0,134547.0,6350109.0,196600.0,-53106.0,-33995.0,161.0,866.0
3991,1711653695038,-185580.0,-62719.0,-151039.0,46052.0,-349916.0,129066.0,6055674.0,197223.0,-64102.0,-34178.0,1295.0,2021.0
3992,1711653695058,-215078.0,-78458.0,-160216.0,51132.0,-348477.0,128365.0,6406896.0,202742.0,-51852.0,-33508.0,382.0,1859.0
3993,1711653695077,-203682.0,-89922.0,-149083.0,46555.0,-347542.0,137570.0,6200858.0,200151.0,-50928.0,-35534.0,1722.0,2743.0
3994,1711653695098,-196703.0,-62252.0,-151371.0,52666.0,-352545.0,139751.0,6403258.0,198034.0,-59198.0,-34324.0,1378.0,1632.0
3995,1711653695117,-204523.0,-61042.0,-156892.0,47442.0,-347192.0,139239.0,6309605.0,196976.0,-55279.0,-33930.0,1719.0,2086.0
3996,1711653695138,-191061.0,-107119.0,-159266.0,45202.0,-346791.0,133538.0,6242861.0,191362.0,-63673.0,-36469.0,922.0,2051.0
3997,1711653695157,-199888.0,-46765.0,-166936.0,60452.0,-347311.0,136708.0,6511662.0,192474.0,-59286.0,-35435.0,2239.0,818.0
3998,1711653695178,-192094.0,-86521.0,-159644.0,56899.0,-354665.0,130398.0,6000260.0,193190.0,-55362.0,-34746.0,652.0,1707.0
3999,1711653695197,-186284.0,-104301.0,-177340.0,54456.0,-358510.0,138588.0,6306784.0,198822.0,-52150.0,-35544.0,1539.0,1992.0
4000,1711653695217,-194443.0,-83995.0,-163673.0,52268.0,-351962.0,138606.0,6258069.0,199130.0,-58748.0,-35677.0,2672.0,2629.0
4001,1711653695237,-183724.0,-88470.0,-156572.0,57864.0,-351580.0,144838.0,6236131.0,204210.0,-58332.0,-35991.0,2635.0,-1487.0
4002,1711653695258,-192197.0,-126767.0,-150716.0,37099.0,-352697.0,146430.0,6338076.0,193295.0,-60198.0,-34188.0,1443.0,1074.0
4003,1711653695277,-161640.0,-78527.0,-168035.0,48139.0,-362140.0,141897.0,6389987.0,197027.0,-61705.0,-35558.0,944.0,2059.0
4004,1711653695296,-198127.0,-118282.0,-166062.0,41546.0,-362352.0,141471.0,6249593.0,210013.0,-59443.0,-35836.0,866.0,2113.0
4005,1711653695318,-196101.0,-124517.0,-169153.0,39411.0,-367982.0,142032.0,5833813.0,203034.0,-61268.0,-35413.0,3184.0,2067.0
4006,1711653695337,-187386.0,-93820.0,-178563.0,41850.0,-367069.0,142163.0,6317825.0,203313.0,-57445.0,-35879.0,1878.0,1992.0
4007,1711653695357,-193351.0,-158378.0,-176822.0,40342.0,-370610.0,150849.0,6186042.0,201743.0,-58261.0,-35150.0,683.0,1480.0
4008,1711653695376,-194738.0,-104552.0,-164712.0,39392.0,-370306.0,146455.0,6204805.0,211931.0,-63276.0,-34666.0,1716.0,1393.0
4009,1711653695396,-182258.0,-122792.0,-170349.0,39622.0,-363732.0,141111.0,6297235.0,204556.0,-61004.0,-35094.0,2447.0,1408.0
4010,1711653695418,-203294.0,-94894.0,-173697.0,39287.0,-374092.0,143901.0,6153268.0,207254.0,-57910.0,-34954.0,-394.0,2728.0
4011,1711653695436,-194518.0,-120184.0,-164858.0,36974.0,-365027.0,138507.0,6205188.0,203807.0,-60089.0,-36006.0,2458.0,2086.0
4012,1711653695457,-202087.0,-125311.0,-167338.0,45444.0,-370005.0,140105.0,6165198.0,205206.0,-60353.0,-34309.0,1961.0,2256.0
4013,1711653695477,-185990.0,-89994.0,-172189.0,30175.0,-374400.0,142330.0,6247722.0,206938.0,-60806.0,-35237.0,1757.0,1601.0
4014,1711653695497,-193084.0,-71587.0,-167980.0,28502.0,-367401.0,139655.0,6269978.0,205237.0,-59313.0,-35091.0,1033.0,1260.0
4015,1711653695517,-214528.0,-59760.0,-156935.0,37184.0,-371914.0,146602.0,6401041.0,204717.0,-58554.0,-35409.0,2855.0,1727.0
4016,1711653695537,-206593.0,-105331.0,-178374.0,36912.0,-366706.0,143485.0,6238511.0,199009.0,-59052.0,-36037.0,2346.0,2793.0
4017,1711653695558,-204977.0,-126329.0,-181173.0,45711.0,-375796.0,132837.0,6236322.0,200023.0,-57606.0,-35891.0,1577.0,1921.0
4018,1711653695576,-188134.0,-130025.0,-155439.0,51331.0,-365319.0,144875.0,6132973.0,205557.0,-54860.0,-36236.0,1331.0,1428.0
4019,1711653695596,-188696.0,-88920.0,-148218.0,48476.0,-369335.0,144853.0,6467429.0,203748.0,-62621.0,-36071.0,1263.0,1989.0
4020,1711653695617,-201622.0,-95971.0,-161960.0,40084.0,-370728.0,144403.0,6252164.0,202782.0,-57333.0,-35857.0,897.0,155.0
4021,1711653695636,-184067.0,-48701.0,-155432.0,54436.0,-364784.0,141578.0,6465644.0,199876.0,-60445.0,-35760.0,2675.0,2321.0
4022,1711653695656,-177160.0,-104791.0,-166534.0,56104.0,-365425.0,142731.0,6088201.0,195769.0,-62057.0,-35342.0,-227.0,2477.0
4023,1711653695676,-187839.0,-112804.0,-173020.0,48823.0,-360180.0,136847.0,6171745.0,199158.0,-60890.0,-34048.0,903.0,2653.0
4024,1711653695697,-199139.0,-103978.0,-172279.0,51281.0,-357005.0,144996.0,6358425.0,200343.0,-51132.0,-34970.0,1139.0,1763.0
4025,1711653695717,-202885.0,-104056.0,-179711.0,44742.0,-353482.0,140667.0,6408800.0,203214.0,-59114.0,-36487.0,1536.0,2262.0
4026,1711653695738,-196181.0,-80652.0,-171031.0,38706.0,-349100.0,139441.0,6211652.0,198366.0,-57647.0,-35643.0,1716.0,1421.0
4027,1711653695757,-200612.0,-102240.0,-158829.0,47507.0,-361809.0,135426.0,6324666.0,201066.0,-59065.0,-35289.0,1121.0,2511.0
4028,1711653695777,-129569.0,-84581.0,-169482.0,49044.0,-366629.0,134240.0,6293370.0,203893.0,-57243.0,-36062.0,1471.0,2051.0
4029,1711653695797,-196991.0,-109186.0,-183460.0,51946.0,-379427.0,140707.0,6218896.0,204297.0,-59639.0,-35516.0,1546.0,2598.0
4030,1711653695817,-188494.0,-89863.0,-176645.0,42933.0,-361772.0,148680.0,5864758.0,204626.0,-54217.0,-35491.0,1350.0,1778.0
4031,1711653695837,-202953.0,-120842.0,-170727.0,45565.0,-357539.0,141539.0,6088390.0,205858.0,-60930.0,-35057.0,1282.0,835.0
4032,1711653695857,-206258.0,-90981.0,-159371.0,40339.0,-363643.0,140344.0,6181794.0,203794.0,-58779.0,-35299.0,1086.0,2148.0
4033,1711653695877,-188043.0,-128754.0,-149574.0,39789.0,-368835.0,138253.0,6279980.0,206302.0,-60262.0,-34541.0,1434.0,2109.0
4034,1711653695897,-196063.0,-76624.0,-167226.0,38573.0,-371752.0,146635.0,6089993.0,201935.0,-64847.0,-36568.0,192.0,2340.0
4035,1711653695917,-200827.0,-75206.0,-168160.0,50009.0,-371538.0,146470.0,6179071.0,205287.0,-56802.0,-36366.0,1642.0,2219.0
4036,1711653695937,-193199.0,-85804.0,-177924.0,60378.0,-370759.0,146557.0,6281277.0,206531.0,-60939.0,-38781.0,2188.0,1502.0
4037,1711653695957,-201333.0,-46511.0,-176015.0,60834.0,-368640.0,147113.0,6077996.0,206804.0,-58432.0,-35575.0,1254.0,-74.0
4038,1711653695977,-188476.0,-130196.0,-162279.0,55924.0,-370511.0,143358.0,6241122.0,202578.0,-55992.0,-35572.0,1701.0,1412.0
4039,1711653695997,-201203.0,-89333.0,-164309.0,54388.0,-367538.0,141601.0,6299877.0,212012.0,-61271.0,-36236.0,2551.0,-233.0
4040,1711653696017,-203293.0,-70033.0,-160661.0,40648.0,-374339.0,141060.0,6410231.0,198928.0,-60985.0,-34099.0,1620.0,1165.0
4041,1711653696037,-193134.0,-65461.0,-173315.0,46254.0,-378589.0,160147.0,6134791.0,202801.0,-62677.0,-34796.0,1483.0,1108.0
4042,1711653696057,-191135.0,-90403.0,-141409.0,42098.0,-374322.0,146157.0,6336906.0,202519.0,-50605.0,-35401.0,1533.0,1667.0
4043,1711653696077,-173694.0,-63798.0,-147612.0,45152.0,-365474.0,136986.0,6375769.0,200678.0,-62569.0,-35373.0,1015.0,1918.0
4044,1711653696097,-179541.0,-64825.0,-135798.0,42551.0,-349181.0,131642.0,6404441.0,190400.0,-52045.0,-36230.0,2216.0,2408.0
4045,1711653696117,-186226.0,-77139.0,-171559.0,54537.0,-344383.0,111628.0,6438228.0,181862.0,-48761.0,-34929.0,3091.0,1589.0
4046,1711653696138,-172329.0,-90527.0,-141733.0,50558.0,-329197.0,90047.0,6757087.0,179255.0,-44529.0,-28604.0,594.0,1885.0
4047,1711653696158,-192563.0,-85137.0,-144056.0,62255.0,-301826.0,92849.0,6598368.0,166798.0,-42741.0,-29632.0,1030.0,1601.0
4048,1711653696177,-183619.0,-102870.0,-134786.0,68146.0,-305901.0,100117.0,6659823.0,173045.0,-42471.0,-27884.0,1729.0,1068.0
4049,1711653696197,-180211.0,-63357.0,-146927.0,73992.0,-332488.0,99220.0,6600695.0,165553.0,-44292.0,-29036.0,425.0,1868.0
4050,1711653696217,-177421.0,-81034.0,-143476.0,80389.0,-313619.0,89783.0,6651426.0,170320.0,-45965.0,-27720.0,2334.0,3197.0
4051,1711653696237,-183026.0,-116575.0,-150995.0,92182.0,-301168.0,79641.0,6709648.0,165066.0,-40618.0,-28496.0,701.0,1198.0
4052,1711653696257,-176968.0,-106396.0,-132651.0,81442.0,-303432.0,85579.0,6632061.0,164643.0,-37661.0,-28254.0,1263.0,2078.0
4053,1711653696277,-170187.0,-41580.0,-122583.0,85776.0,-344520.0,79318.0,6602791.0,164380.0,-42710.0,-26227.0,1204.0,1980.0
4054,1711653696297,-84653.0,-119855.0,-131757.0,74315.0,-319826.0,82937.0,6659508.0,163955.0,-41713.0,-26413.0,912.0,2616.0
4055,1711653696317,-180602.0,-32406.0,-130218.0,82933.0,-327082.0,83989.0,6509209.0,169302.0,-41301.0,-24648.0,1369.0,1456.0
4056,1711653696338,-177545.0,-54155.0,-160163.0,86245.0,-354957.0,89103.0,6658776.0,170944.0,-36419.0,-24104.0,1580.0,490.0
4057,1711653696357,-93892.0,-52141.0,-142175.0,90320.0,-322911.0,83064.0,6732124.0,172282.0,-45376.0,-28788.0,-261.0,1145.0
4058,1711653696377,-164902.0,-105278.0,-152691.0,80027.0,-293836.0,80814.0,6783053.0,162891.0,-39395.0,-28292.0,2596.0,1629.0
4059,1711653696398,-183715.0,-99605.0,-142939.0,86329.0,-313610.0,88330.0,6605238.0,165302.0,-39519.0,-26643.0,313.0,1884.0
4060,1711653696417,-169808.0,-87800.0,-148258.0,89348.0,-327538.0,85202.0,6596980.0,163595.0,-36981.0,-27214.0,1229.0,419.0
4061,1711653696437,-148025.0,-114570.0,-139041.0,85103.0,-298788.0,83691.0,6607628.0,165249.0,-34430.0,-27847.0,1567.0,2424.0
4062,1711653696457,-148674.0,-149372.0,-136999.0,86599.0,-316093.0,76823.0,6540201.0,165231.0,-41049.0,-26528.0,2051.0,1406.0
4063,1711653696477,-153891.0,-91390.0,-142513.0,79250.0,-320183.0,83632.0,6584662.0,167760.0,-43706.0,-27084.0,-164.0,2200.0
4064,1711653696498,-136178.0,-128065.0,-133648.0,83119.0,-292642.0,80817.0,6611716.0,163408.0,-40926.0,-25749.0,900.0,1427.0
4065,1711653696517,-159117.0,-122375.0,-135090.0,82412.0,-315618.0,84029.0,6885392.0,163890.0,-42418.0,-26718.0,-25.0,6.0
4066,1711653696537,-156988.0,-94618.0,-123567.0,83151.0,-311624.0,90624.0,6671221.0,160622.0,-40193.0,-27897.0,1257.0,65.0
4067,1711653696557,-163381.0,-84827.0,-154868.0,77881.0,-328106.0,78185.0,6669585.0,164818.0,-37297.0,-26112.0,2613.0,3271.0
4068,1711653696578,-177899.0,-91726.0,-150421.0,90826.0,-312322.0,83387.0,6685471.0,176273.0,-41803.0,-26640.0,571.0,2896.0
4069,1711653696597,-159353.0,-34380.0,-141284.0,89497.0,-305100.0,83334.0,6598562.0,165032.0,-43014.0,-26209.0,1549.0,3386.0
4070,1711653696617,-181206.0,-95498.0,-124197.0,92978.0,-316970.0,76980.0,6441088.0,162025.0,-39512.0,-26469.0,1791.0,1592.0
4071,1711653696637,-168831.0,-80174.0,-122642.0,91704.0,-318969.0,76342.0,6626125.0,163300.0,-39976.0,-25634.0,1902.0,1552.0
4072,1711653696657,-170336.0,-149952.0,-139121.0,83849.0,-315698.0,84411.0,6766921.0,162366.0,-39364.0,-26038.0,493.0,2436.0
4073,1711653696678,-184602.0,-119927.0,-124392.0,77298.0,-306670.0,83321.0,6562442.0,170143.0,-37096.0,-27580.0,841.0,2387.0
4074,1711653696697,-185841.0,-126453.0,-141890.0,81003.0,-340104.0,86149.0,6595684.0,159477.0,-38734.0,-23679.0,323.0,-183.0
4075,1711653696718,-178073.0,-67028.0,-126127.0,80053.0,-317930.0,84926.0,6703519.0,161597.0,-38411.0,-26088.0,1105.0,1694.0
4076,1711653696737,-176327.0,-135944.0,-134883.0,79551.0,-307219.0,72082.0,6434415.0,167962.0,-41744.0,-26173.0,1974.0,2428.0
4077,1711653696757,-179448.0,-110961.0,-113586.0,83477.0,-317315.0,80981.0,6581172.0,164061.0,-38262.0,-27720.0,891.0,2082.0
4078,1711653696777,-173011.0,-151085.0,-126161.0,94888.0,-313393.0,87350.0,6685753.0,167999.0,-41682.0,-27223.0,313.0,-180.0
4079,1711653696797,-174997.0,-45826.0,-132865.0,101011.0,-302056.0,88451.0,6932245.0,164011.0,-40304.0,-25576.0,1120.0,2939.0
4080,1711653696817,-175776.0,-118151.0,-149791.0,91164.0,-320279.0,91760.0,6745956.0,162608.0,-41378.0,-25132.0,1930.0,1412.0
4081,1711653696837,-170665.0,-144562.0,-121574.0,92728.0,-339980.0,82617.0,6655388.0,163012.0,-39107.0,-27351.0,2135.0,1558.0
4082,1711653696857,-171916.0,-156325.0,-123518.0,80902.0,-321180.0,70551.0,6578902.0,168224.0,-31244.0,-23507.0,-894.0,2299.0
4083,1711653696876,-170885.0,-148606.0,-128567.0,69244.0,-313042.0,86918.0,6628572.0,163316.0,-42241.0,-23769.0,2073.0,1307.0
4084,1711653696897,-167878.0,-81571.0,-132204.0,64527.0,-315419.0,82651.0,6724136.0,164234.0,-37015.0,-28024.0,1809.0,2411.0
4085,1711653696916,-113378.0,-93969.0,-136213.0,58941.0,-329524.0,83858.0,6669148.0,161153.0,-36307.0,-27599.0,1089.0,1127.0
4086,1711653696937,-168281.0,-82390.0,-133666.0,65728.0,-309042.0,76438.0,6887147.0,167654.0,-43116.0,-27037.0,2203.0,3017.0
4087,1711653696957,-154865.0,-81295.0,-147516.0,65694.0,-312322.0,94782.0,6643797.0,165724.0,-41121.0,-27211.0,1483.0,2082.0
4088,1711653696976,-181377.0,-98785.0,-138600.0,66171.0,-326703.0,76522.0,6582872.0,160841.0,-37816.0,-26975.0,1904.0,1251.0
4089,1711653696996,-153065.0,-98665.0,-145859.0,67447.0,-307204.0,80736.0,6684860.0,163747.0,-45993.0,-25389.0,2346.0,1303.0
4090,1711653697017,-158006.0,-104968.0,-135484.0,74405.0,-301131.0,73592.0,6599601.0,159868.0,-45124.0,-28437.0,1341.0,-596.0
4091,1711653697037,-169225.0,-111218.0,-128349.0,76525.0,-319177.0,90211.0,6718344.0,168151.0,-37772.0,-26314.0,1406.0,1691.0
4092,1711653697056,-159744.0,-98116.0,-129262.0,81329.0,-307201.0,82353.0,6622496.0,166003.0,-40823.0,-26084.0,3029.0,1747.0
4093,1711653697076,-180503.0,-122980.0,-148249.0,91964.0,-312744.0,83312.0,6985837.0,163269.0,-33967.0,-25988.0,1220.0,1415.0
4094,1711653697096,-171502.0,-66799.0,-138919.0,78581.0,-293207.0,92337.0,6481800.0,167040.0,-28453.0,-26672.0,1873.0,2327.0
4095,1711653697116,-164594.0,-137635.0,-142535.0,73182.0,-326775.0,84578.0,6631368.0,161755.0,-38796.0,-26429.0,1064.0,2064.0
4096,1711653697137,-174389.0,-123424.0,-131478.0,66187.0,-308983.0,84823.0,6644833.0,170302.0,-41847.0,-27233.0,-171.0,3072.0
4097,1711653697156,-107935.0,-142877.0,-143395.0,63891.0,-301224.0,76525.0,6917443.0,169408.0,-38886.0,-27019.0,791.0,3150.0
4098,1711653697176,-186989.0,-103568.0,-147091.0,70892.0,-307353.0,85944.0,6643687.0,160302.0,-48485.0,-25079.0,723.0,326.0
4099,1711653697197,-84178.0,-174972.0,-133470.0,71209.0,-312781.0,85351.0,6607184.0,164231.0,-34877.0,-22183.0,965.0,2467.0
4100,1711653697217,-148942.0,-76048.0,-144452.0,75382.0,-299412.0,84717.0,6527793.0,163522.0,-46873.0,-23709.0,3363.0,2599.0
4101,1711653697237,-153338.0,-89742.0,-128979.0,87303.0,-333792.0,83489.0,6634751.0,166025.0,-37890.0,-28685.0,950.0,1192.0
4102,1711653697256,-163986.0,-112292.0,-145074.0,88408.0,-318538.0,90298.0,6717805.0,167102.0,-40329.0,-27186.0,2548.0,1924.0
4103,1711653697276,-151749.0,-82614.0,-135177.0,98550.0,-306525.0,77679.0,6762199.0,173287.0,-33638.0,-31435.0,934.0,2234.0
4104,1711653697297,-163412.0,-113384.0,-117441.0,86751.0,-329825.0,80941.0,7024128.0,166907.0,-40934.0,-26832.0,130.0,2970.0
4105,1711653697317,-158530.0,-66740.0,-129411.0,81509.0,-322967.0,94298.0,6695862.0,165041.0,-44538.0,-24064.0,1061.0,2213.0
4106,1711653697337,-150818.0,-60492.0,-142160.0,83371.0,-320406.0,80001.0,6773112.0,164262.0,-28064.0,-27556.0,3107.0,2275.0
4107,1711653697357,-139819.0,-62444.0,-132208.0,84357.0,-296668.0,82462.0,6508994.0,167151.0,-46528.0,-26239.0,2476.0,2024.0
4108,1711653697376,-157475.0,-143078.0,-139792.0,91490.0,-310190.0,80674.0,6736749.0,158571.0,-36630.0,-24759.0,875.0,270.0
4109,1711653697396,-150312.0,-93228.0,-135444.0,83827.0,-306044.0,86335.0,6709381.0,165724.0,-39699.0,-22444.0,279.0,748.0
4110,1711653697416,-165128.0,-118871.0,-156302.0,80348.0,-333283.0,85543.0,6652539.0,164896.0,-40627.0,-25073.0,1604.0,959.0
4111,1711653697436,-164042.0,-85376.0,-132983.0,81658.0,-297993.0,83442.0,6973303.0,166249.0,-42787.0,-25520.0,2207.0,2756.0
4112,1711653697456,-171096.0,-96523.0,-127102.0,78235.0,-292416.0,83610.0,6770870.0,163601.0,-37694.0,-25042.0,2076.0,922.0
4113,1711653697476,-161236.0,-23675.0,-133629.0,75448.0,-310907.0,72006.0,6493127.0,155501.0,-36824.0,-26198.0,1993.0,2425.0
4114,1711653697497,-158779.0,-56172.0,-138420.0,81047.0,-291268.0,82701.0,6766135.0,165541.0,-38157.0,-24163.0,1105.0,2936.0
4115,1711653697516,-156873.0,-88858.0,-121733.0,82384.0,-312803.0,76038.0,6999213.0,164036.0,-36937.0,-26258.0,2005.0,2483.0
4116,1711653697536,-150626.0,-119483.0,-148143.0,76270.0,-285688.0,88762.0,6727769.0,162540.0,-41142.0,-26739.0,335.0,1561.0
4117,1711653697556,-169225.0,-147429.0,-137337.0,75228.0,-332802.0,90490.0,6659457.0,163760.0,-38576.0,-26851.0,1816.0,2020.0
4118,1711653697576,-167766.0,-59692.0,-116196.0,77797.0,-291786.0,80618.0,6678349.0,168837.0,-36919.0,-29020.0,1704.0,1996.0
4119,1711653697596,-141859.0,-109481.0,-131589.0,75682.0,-283266.0,79961.0,6479284.0,159085.0,-36802.0,-25911.0,916.0,1828.0
4120,1711653697616,-169228.0,-134556.0,-148007.0,77254.0,-322796.0,94329.0,6728885.0,163257.0,-41267.0,-24905.0,1614.0,2607.0
4121,1711653697637,-179479.0,-34225.0,-143097.0,78194.0,-313023.0,87530.0,6729338.0,167074.0,-35947.0,-27748.0,2123.0,2694.0
4122,1711653697656,-186766.0,-135894.0,-128371.0,81050.0,-303524.0,76671.0,7022578.0,164340.0,-36630.0,-29203.0,1986.0,2340.0
4123,1711653697676,-164747.0,-122856.0,-124960.0,76547.0,-289633.0,88929.0,6668560.0,168157.0,-41875.0,-27180.0,2144.0,1502.0
4124,1711653697696,-169110.0,-137703.0,-120352.0,74424.0,-304380.0,78831.0,6809265.0,167844.0,-37406.0,-27981.0,2570.0,900.0
4125,1711653697716,-173422.0,-128637.0,-134523.0,75208.0,-279717.0,77460.0,6526411.0,158403.0,-44874.0,-25039.0,1036.0,1001.0
4126,1711653697737,-159921.0,-25802.0,-136052.0,75972.0,-311152.0,85990.0,6680972.0,162537.0,-40444.0,-25852.0,1440.0,267.0
4127,1711653697756,-150151.0,-74725.0,-131853.0,77127.0,-310236.0,81478.0,6597740.0,168117.0,-38253.0,-25144.0,-624.0,1527.0
4128,1711653697777,-152513.0,-109108.0,-142479.0,75193.0,-308281.0,88690.0,6650279.0,164402.0,-41648.0,-26426.0,1099.0,701.0
4129,1711653697797,-150039.0,-107851.0,-148652.0,82049.0,-295706.0,89472.0,6994539.0,160191.0,-39954.0,-23654.0,950.0,2172.0
