Time,Channel A
(ms),(V)

-139.50879253,3.29828800
-139.49879253,3.31217400
-139.48879253,3.30195000
-139.47879253,3.28165500
-139.46879253,3.29035300
-139.45879253,3.28379200
-139.44879253,3.27372100
-139.43879253,3.28745400
-139.42879253,3.29615200
-139.41879253,3.25693500
-139.40879253,3.30195000
-139.39879253,3.28165500
-139.38879253,3.28241800
-139.37879253,3.28089200
-139.36879253,3.28089200
-139.35879253,3.29538900
-139.34879253,3.27799300
-139.33879253,3.28592800
-139.32879253,3.29325200
-139.31879253,3.26929500
-139.30879253,3.28592800
-139.29879253,3.26792200
-139.28879253,3.29691500
-139.27879253,3.28302900
-139.26879253,3.28531800
-139.25879253,3.26426000
-139.24879254,3.28241800
-139.23879254,3.27143200
-139.22879254,3.29905100
-139.21879254,3.27219500
-139.20879254,3.27219500
-139.19879254,3.28745400
-139.18879254,3.28959000
-139.17879254,3.27951900
-139.16879254,3.27005800
-139.15879254,3.28531800
-139.14879254,3.26715900
-139.13879254,3.29828800
-139.12879254,3.27585700
-139.11879254,3.28592800
-139.10879254,3.28302900
-139.09879254,3.27509400
-139.08879254,3.27433100
-139.07879254,3.27295800
-139.06879254,3.27372100
-139.05879254,3.28592800
-139.04879254,3.29401500
-139.03879254,3.29981400
-139.02879254,3.26929500
-139.01879254,3.26929500
-139.00879254,3.28959000
-138.99879254,3.30118700
-138.98879254,3.27219500
-138.97879254,3.28531800
-138.96879254,3.29615200
-138.95879254,3.29401500
-138.94879254,3.28531800
-138.93879254,3.29401500
-138.92879254,3.27143200
-138.91879254,3.27433100
-138.90879254,3.27585700
-138.89879254,3.31293700
-138.88879254,3.27143200
-138.87879254,3.27585700
-138.86879254,3.29325200
-138.85879255,3.27662000
-138.84879255,3.29477800
-138.83879255,3.26929500
-138.82879255,3.28821700
-138.81879255,3.30927500
-138.80879255,3.28669100
-138.79879255,3.27433100
-138.78879255,3.29111600
-138.77879255,3.29248900
-138.76879255,3.27295800
-138.75879255,3.29828800
-138.74879255,3.28592800
-138.73879255,3.29187900
-138.72879255,3.26563300
-138.71879255,3.26715900
-138.70879255,3.29538900
-138.69879255,3.30271300
-138.68879255,3.28669100
-138.67879255,3.27372100
-138.66879255,3.28821700
-138.65879255,3.26487000
-138.64879255,3.28592800
-138.63879255,3.26929500
-138.62879255,3.27372100
-138.61879255,3.28165500
-138.60879255,3.27295800
-138.59879255,3.26487000
-138.58879255,3.26929500
-138.57879255,3.28012900
-138.56879255,3.29538900
-138.55879255,3.27005800
-138.54879255,3.28669100
-138.53879255,3.23511500
-138.52879255,3.27585700
-138.51879255,3.29981400
-138.50879255,3.27509400
-138.49879255,3.30927500
-138.48879255,3.30484900
-138.47879255,3.29691500
-138.46879255,3.28745400
-138.45879256,3.28592800
-138.44879256,3.27799300
-138.43879256,3.30774900
-138.42879256,3.28089200
-138.41879256,3.28882700
-138.40879256,3.27005800
-138.39879256,3.30118700
-138.38879256,3.27875600
-138.37879256,3.28165500
-138.36879256,3.28302900
-138.35879256,3.28959000
-138.34879256,3.30408600
-138.33879256,3.28379200
-138.32879256,3.24533800
-138.31879256,3.27433100
-138.30879256,3.28012900
-138.29879256,3.29248900
-138.28879256,3.28531800
-138.27879256,3.27875600
-138.26879256,3.27509400
-138.25879256,3.28959000
-138.24879256,3.29401500
-138.23879256,3.27143200
-138.22879256,3.28592800
-138.21879256,3.28669100
-138.20879256,3.28531800
-138.19879256,3.29325200
-138.18879256,3.28241800
-138.17879256,3.28959000
-138.16879256,3.29401500
-138.15879256,3.29538900
-138.14879256,3.30774900
-138.13879256,3.27433100
-138.12879256,3.29828800
-138.11879256,3.19086300
-138.10879256,3.29111600
-138.09879256,3.29187900
-138.08879256,3.27662000
-138.07879256,3.30271300
-138.06879256,3.28959000
-138.05879257,3.28959000
-138.04879257,3.29325200
-138.03879257,3.27433100
-138.02879257,3.28821700
-138.01879257,3.26929500
-138.00879257,3.29767800
-137.99879257,3.27875600
-137.98879257,3.28882700
-137.97879257,3.27585700
-137.96879257,3.29538900
-137.95879257,3.28745400
-137.94879257,3.27723000
-137.93879257,3.28455400
-137.92879257,3.28455400
-137.91879257,3.27509400
-137.90879257,3.29325200
-137.89879257,3.29767800
-137.88879257,3.29248900
-137.87879257,3.28379200
-137.86879257,3.29538900
-137.85879257,3.29111600
-137.84879257,3.28592800
-137.83879257,3.27951900
-137.82879257,3.28012900
-137.81879257,3.31354700
-137.80879257,3.28089200
-137.79879257,3.28592800
-137.78879257,3.29981400
-137.77879257,3.27372100
-137.76879257,3.31064800
-137.75879257,3.27585700
-137.74879257,3.28669100
-137.73879257,3.29248900
-137.72879257,3.27799300
-137.71879257,3.28379200
-137.70879257,3.29905100
-137.69879257,3.29111600
-137.68879257,3.28821700
-137.67879257,3.26273400
-137.66879258,3.27799300
-137.65879258,3.28012900
-137.64879258,3.27219500
-137.63879258,3.29477800
-137.62879258,3.26929500
-137.61879258,3.27662000
-137.60879258,3.27799300
-137.59879258,3.30057700
-137.58879258,3.30774900
-137.57879258,3.28669100
-137.56879258,3.29035300
-137.55879258,3.29035300
-137.54879258,3.29111600
-137.53879258,3.27799300
-137.52879258,3.28592800
-137.51879258,3.29538900
-137.50879258,3.25769800
-137.49879258,3.28379200
-137.48879258,3.28089200
-137.47879258,3.27585700
-137.46879258,3.31064800
-137.45879258,3.27875600
-137.44879258,3.27509400
-137.43879258,3.28959000
-137.42879258,3.28959000
-137.41879258,3.26715900
-137.40879258,3.26929500
-137.39879258,3.27509400
-137.38879258,3.30195000
-137.37879258,3.27799300
-137.36879258,3.28531800
-137.35879258,3.27799300
-137.34879258,3.27723000
-137.33879258,3.27433100
-137.32879258,3.29905100
-137.31879258,3.29187900
-137.30879258,3.28089200
-137.29879258,3.27219500
-137.28879258,3.28089200
-137.27879258,3.29111600
-137.26879259,3.27509400
-137.25879259,3.26715900
-137.24879259,3.28089200
-137.23879259,3.28379200
-137.22879259,3.25983500
-137.21879259,3.28302900
-137.20879259,3.28089200
-137.19879259,3.27219500
-137.18879259,3.31293700
-137.17879259,3.27585700
-137.16879259,3.27143200
-137.15879259,3.29828800
-137.14879259,3.27875600
-137.13879259,3.27585700
-137.12879259,3.27951900
-137.11879259,3.29615200
-137.10879259,3.29767800
-137.09879259,3.27005800
-137.08879259,3.28455400
-137.07879259,3.28959000
-137.06879259,3.28882700
-137.05879259,3.28089200
-137.04879259,3.28669100
-137.03879259,3.27433100
-137.02879259,3.27585700
-137.01879259,3.27372100
-137.00879259,3.27509400
-136.99879259,3.28455400
-136.98879259,3.29615200
-136.97879259,3.26853200
-136.96879259,3.29248900
-136.95879259,3.29035300
