Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),micros (),CZL635 (),Degraw (),TAL220 ()
88163,1697377519896,9.3879936E7,666990.0,-695020.0,-943920.0
88164,1697377519896,9.3880968E7,667856.0,-699202.0,-941485.0
88165,1697377519897,9.3882E7,664956.0,-696086.0,-944730.0
88166,1697377519899,9.388304E7,673489.0,-692587.0,-940467.0
88167,1697377519899,9.3884072E7,668039.0,-698870.0,-948429.0
88168,1697377519901,9.3885112E7,670640.0,-692489.0,-943186.0
88169,1697377519902,9.3886144E7,671791.0,-694899.0,-943830.0
88170,1697377519902,9.3887184E7,668407.0,-691122.0,-948859.0
88171,1697377519904,9.3888216E7,670390.0,-701317.0,-939294.0
88172,1697377519905,9.3889248E7,666675.0,-695729.0,-942438.0
88173,1697377519907,9.3890288E7,669943.0,-696949.0,-945959.0
88174,1697377519907,9.389132E7,662304.0,-697835.0,-945836.0
88175,1697377519908,9.389236E7,661913.0,-706630.0,-947189.0
88176,1697377519910,9.3893392E7,664796.0,-700234.0,-949298.0
88177,1697377519910,9.3894432E7,664273.0,-699694.0,-948584.0
88178,1697377519911,9.3895464E7,669408.0,-697475.0,-953010.0
88179,1697377519913,9.3896496E7,670165.0,-697574.0,-952169.0
88180,1697377519914,9.3897536E7,663766.0,-697318.0,-949891.0
88181,1697377519916,9.3898568E7,671954.0,-696974.0,-951182.0
88182,1697377519916,9.3899608E7,668238.0,-700428.0,-951413.0
88183,1697377519917,9.390064E7,671414.0,-696291.0,-944370.0
88184,1697377519918,9.390168E7,672519.0,-696536.0,-942374.0
88185,1697377519920,9.3902712E7,672378.0,-697593.0,-942891.0
88186,1697377519920,9.3903744E7,664920.0,-696336.0,-943619.0
88187,1697377519922,9.3904784E7,672283.0,-690033.0,-938996.0
88188,1697377519922,9.3905816E7,670471.0,-693526.0,-942067.0
88189,1697377519924,9.3906856E7,670263.0,-699244.0,-945141.0
88190,1697377519924,9.3907888E7,674153.0,-698991.0,-944463.0
88191,1697377519925,9.3908928E7,663080.0,-697697.0,-945884.0
88192,1697377519927,9.390996E7,665339.0,-699888.0,-948803.0
88193,1697377519927,9.3910992E7,668964.0,-697191.0,-948851.0
88194,1697377519929,9.3912032E7,661936.0,-697635.0,-947574.0
88195,1697377519929,9.3913064E7,665088.0,-694204.0,-950822.0
88196,1697377519931,9.3914096E7,660448.0,-699407.0,-950639.0
88197,1697377519931,9.3915136E7,663536.0,-704163.0,-953846.0
88198,1697377519933,9.3916168E7,663142.0,-697323.0,-953294.0
88199,1697377519933,9.3917208E7,662253.0,-695903.0,-950960.0
88200,1697377519934,9.391824E7,664270.0,-697242.0,-950766.0
88201,1697377519935,9.391928E7,663550.0,-694542.0,-949703.0
88202,1697377519936,9.3920312E7,660692.0,-698850.0,-947492.0
88203,1697377519937,9.3921344E7,672131.0,-698144.0,-947236.0
88204,1697377519938,9.3922384E7,669130.0,-693774.0,-943274.0
88205,1697377519940,9.3923416E7,664076.0,-690762.0,-939831.0
88206,1697377519940,9.3924456E7,672437.0,-694615.0,-947124.0
88207,1697377519941,9.3925488E7,671819.0,-694755.0,-942967.0
88208,1697377519942,9.3926528E7,667878.0,-696094.0,-943147.0
88209,1697377519944,9.392756E7,669217.0,-693242.0,-945619.0
88210,1697377519944,9.3928592E7,672246.0,-695923.0,-949675.0
88211,1697377519946,9.3929632E7,665206.0,-696288.0,-948688.0
88212,1697377519947,9.3930664E7,670387.0,-701534.0,-950254.0
88213,1697377519949,9.3931704E7,664613.0,-700127.0,-952307.0
88214,1697377519949,9.3932736E7,666284.0,-696018.0,-948184.0
88215,1697377519951,9.3933768E7,669833.0,-697379.0,-951745.0
88216,1697377519951,9.3934808E7,661885.0,-702149.0,-948460.0
88217,1697377519952,9.393584E7,662681.0,-699357.0,-949278.0
88218,1697377519953,9.393688E7,668812.0,-698583.0,-947335.0
88219,1697377519955,9.3937912E7,664067.0,-701944.0,-948254.0
88220,1697377519955,9.3938944E7,668483.0,-699554.0,-943901.0
88221,1697377519956,9.3939984E7,668913.0,-692534.0,-944210.0
88222,1697377519957,9.3941016E7,668986.0,-694010.0,-939963.0
88223,1697377519958,9.3942056E7,671090.0,-694834.0,-945037.0
88224,1697377519960,9.3943088E7,670927.0,-697627.0,-940565.0
88225,1697377519960,9.3944128E7,673321.0,-691527.0,-947506.0
88226,1697377519962,9.394516E7,674122.0,-700594.0,-941240.0
88227,1697377519962,9.3946192E7,677210.0,-694952.0,-942514.0
88228,1697377519963,9.3947232E7,671670.0,-696651.0,-944292.0
88229,1697377519964,9.3948264E7,669583.0,-695692.0,-943904.0
88230,1697377519966,9.3949304E7,666419.0,-698662.0,-943844.0
88231,1697377519966,9.3950336E7,666253.0,-697264.0,-951809.0
88232,1697377519967,9.3951376E7,666464.0,-700799.0,-945948.0
88233,1697377519968,9.3952408E7,664931.0,-695298.0,-950985.0
88234,1697377519970,9.395344E7,660493.0,-699902.0,-957406.0
88235,1697377519970,9.395448E7,659556.0,-699776.0,-952513.0
88236,1697377519971,9.3955512E7,658788.0,-704084.0,-952783.0
88237,1697377519972,9.3956552E7,667721.0,-697292.0,-951942.0
88238,1697377519974,9.3957584E7,664928.0,-698049.0,-948465.0
88239,1697377519974,9.3958624E7,669445.0,-698555.0,-946418.0
88240,1697377519975,9.3959656E7,667653.0,-694483.0,-940948.0
88241,1697377519976,9.3960688E7,668373.0,-692053.0,-944404.0
88242,1697377519977,9.3961728E7,670078.0,-694089.0,-948201.0
88243,1697377519978,9.396276E7,671000.0,-697174.0,-945152.0
88244,1697377519979,9.3963792E7,666526.0,-691493.0,-941803.0
88245,1697377519981,9.3964832E7,671734.0,-692505.0,-947804.0
88246,1697377519981,9.3965864E7,672856.0,-695976.0,-935947.0
88247,1697377519982,9.3966904E7,672106.0,-695214.0,-942989.0
88248,1697377519984,9.3967936E7,668562.0,-694432.0,-947009.0
88249,1697377519985,9.3968976E7,668027.0,-691617.0,-949216.0
88250,1697377519986,9.3970008E7,664453.0,-698642.0,-949188.0
88251,1697377519988,9.397104E7,666953.0,-697109.0,-953404.0
88252,1697377519988,9.397208E7,667001.0,-695529.0,-949084.0
88253,1697377519989,9.3973112E7,667870.0,-699537.0,-949287.0
88254,1697377519991,9.3974152E7,665465.0,-700130.0,-951469.0
88255,1697377519991,9.3975184E7,658912.0,-704248.0,-952580.0
88256,1697377519993,9.3976224E7,668011.0,-700124.0,-955426.0
88257,1697377519993,9.3977256E7,668441.0,-696375.0,-949970.0
88258,1697377519994,9.3978288E7,666931.0,-697717.0,-946761.0
88259,1697377519996,9.3979328E7,663063.0,-695675.0,-941867.0
88260,1697377519996,9.398036E7,670007.0,-694713.0,-942503.0
88261,1697377519997,9.39814E7,668590.0,-699975.0,-944905.0
88262,1697377519999,9.3982432E7,668162.0,-693765.0,-942857.0
88263,1697377520000,9.3983472E7,672437.0,-692106.0,-943200.0
88264,1697377520002,9.3984504E7,671343.0,-692359.0,-944325.0
88265,1697377520002,9.3985536E7,670497.0,-696719.0,-940492.0
88266,1697377520003,9.3986576E7,671096.0,-694241.0,-941178.0
88267,1697377520003,9.3987608E7,675016.0,-696592.0,-947056.0
88268,1697377520004,9.3988648E7,664321.0,-693898.0,-945923.0
88269,1697377520005,9.398968E7,666000.0,-696806.0,-943721.0
88270,1697377520007,9.399072E7,664053.0,-698083.0,-952335.0
88271,1697377520007,9.3991752E7,668185.0,-695099.0,-949064.0
88272,1697377520010,9.3992784E7,659725.0,-697967.0,-952524.0
88273,1697377520010,9.3993824E7,667696.0,-697343.0,-947970.0
88274,1697377520012,9.3994856E7,669785.0,-704045.0,-953601.0
88275,1697377520012,9.3995896E7,663811.0,-703353.0,-950271.0
88276,1697377520013,9.3996928E7,670826.0,-697610.0,-949754.0
88277,1697377520014,9.399796E7,668702.0,-693127.0,-949368.0
88278,1697377520016,9.3999E7,667490.0,-698347.0,-945405.0
88279,1697377520016,9.4000032E7,669614.0,-697692.0,-945701.0
88280,1697377520017,9.4001072E7,674777.0,-690497.0,-944286.0
88281,1697377520018,9.4002104E7,671433.0,-697700.0,-943037.0
88282,1697377520020,9.4003136E7,669631.0,-690795.0,-945133.0
88283,1697377520020,9.4004176E7,668289.0,-689890.0,-946418.0
88284,1697377520021,9.4005208E7,671324.0,-695695.0,-939927.0
88285,1697377520022,9.4006248E7,665282.0,-698718.0,-942101.0
88286,1697377520024,9.400728E7,666762.0,-692756.0,-941811.0
88287,1697377520025,9.400832E7,664433.0,-701806.0,-948271.0
88288,1697377520025,9.4009352E7,664146.0,-698597.0,-947523.0
88289,1697377520027,9.4010384E7,662973.0,-695987.0,-950223.0
88290,1697377520027,9.4011424E7,669321.0,-699168.0,-947999.0
88291,1697377520029,9.4012456E7,668494.0,-699694.0,-950729.0
88292,1697377520030,9.4013496E7,669164.0,-704270.0,-950879.0
88293,1697377520031,9.4014528E7,664903.0,-698850.0,-950164.0
88294,1697377520033,9.4015568E7,667988.0,-703100.0,-955547.0
88295,1697377520033,9.40166E7,662672.0,-700645.0,-948055.0
88296,1697377520035,9.4017632E7,664613.0,-698088.0,-949363.0
88297,1697377520035,9.4018672E7,669729.0,-694272.0,-943830.0
88298,1697377520037,9.4019704E7,671307.0,-696519.0,-945574.0
88299,1697377520037,9.4020744E7,668410.0,-696288.0,-941502.0
88300,1697377520038,9.4021776E7,666213.0,-695270.0,-944542.0
88301,1697377520040,9.4022816E7,669321.0,-695200.0,-948193.0
88302,1697377520040,9.4023848E7,672775.0,-690548.0,-944784.0
88303,1697377520041,9.402488E7,670784.0,-690728.0,-943411.0
88304,1697377520042,9.402592E7,672367.0,-693017.0,-936819.0
88305,1697377520043,9.4026952E7,672876.0,-693209.0,-947039.0
88306,1697377520045,9.4027984E7,665617.0,-698319.0,-942483.0
88307,1697377520045,9.4029024E7,665654.0,-695695.0,-952085.0
88308,1697377520047,9.4030056E7,661519.0,-702279.0,-945068.0
88309,1697377520047,9.4031096E7,668162.0,-699084.0,-950831.0
88310,1697377520048,9.4032128E7,667091.0,-698594.0,-948035.0
88311,1697377520049,9.4033168E7,665086.0,-694919.0,-951064.0
88312,1697377520051,9.40342E7,657011.0,-697596.0,-949264.0
88313,1697377520051,9.4035232E7,664920.0,-698873.0,-951002.0
88314,1697377520052,9.4036272E7,667234.0,-698519.0,-953747.0
88315,1697377520054,9.4037304E7,663601.0,-697768.0,-942793.0
88316,1697377520054,9.4038344E7,671172.0,-692669.0,-944590.0
88317,1697377520055,9.4039376E7,667696.0,-699764.0,-947821.0
88318,1697377520057,9.4040416E7,669313.0,-696173.0,-945855.0
88319,1697377520057,9.4041448E7,671453.0,-694213.0,-948395.0
88320,1697377520058,9.404248E7,669909.0,-691844.0,-944286.0
88321,1697377520060,9.404352E7,674330.0,-694049.0,-938127.0
88322,1697377520060,9.4044552E7,671048.0,-696764.0,-944497.0
88323,1697377520062,9.4045592E7,673709.0,-696238.0,-942348.0
88324,1697377520063,9.4046624E7,666947.0,-696328.0,-941164.0
88325,1697377520063,9.4047664E7,671971.0,-695782.0,-942399.0
88326,1697377520065,9.4048696E7,666025.0,-694629.0,-950026.0
88327,1697377520067,9.4049728E7,667648.0,-700184.0,-947894.0
88328,1697377520067,9.4050768E7,668896.0,-695138.0,-944041.0
88329,1697377520069,9.40518E7,660046.0,-699489.0,-949315.0
88330,1697377520069,9.405284E7,663733.0,-696150.0,-949067.0
88331,1697377520070,9.4053872E7,659944.0,-698018.0,-953351.0
88332,1697377520071,9.4054912E7,663626.0,-697287.0,-954580.0
88333,1697377520071,9.4055944E7,659874.0,-700271.0,-953005.0
88334,1697377520072,9.4056976E7,663589.0,-696741.0,-949976.0
88335,1697377520074,9.4058016E7,666669.0,-702116.0,-951146.0
88336,1697377520075,9.4059048E7,665178.0,-695079.0,-947194.0
88337,1697377520076,9.4060088E7,668236.0,-700518.0,-948496.0
88338,1697377520077,9.406112E7,669541.0,-696013.0,-943268.0
88339,1697377520078,9.406216E7,673976.0,-698519.0,-943479.0
88340,1697377520080,9.4063192E7,673745.0,-697602.0,-942565.0
88341,1697377520081,9.4064224E7,679244.0,-697014.0,-941324.0
88342,1697377520083,9.4065264E7,673762.0,-696319.0,-945602.0
88343,1697377520083,9.4066296E7,671746.0,-694418.0,-941308.0
88344,1697377520085,9.4067336E7,668874.0,-695222.0,-940689.0
88345,1697377520085,9.4068368E7,666717.0,-694463.0,-945554.0
88346,1697377520087,9.4069408E7,670744.0,-700434.0,-950845.0
88347,1697377520087,9.407044E7,665195.0,-701697.0,-953345.0
88348,1697377520089,9.4071472E7,666973.0,-699196.0,-947855.0
88349,1697377520089,9.4072512E7,667665.0,-699880.0,-951008.0
88350,1697377520090,9.4073544E7,662675.0,-699210.0,-955137.0
88351,1697377520092,9.4074584E7,663854.0,-698760.0,-951255.0
88352,1697377520092,9.4075616E7,666990.0,-704816.0,-951480.0
88353,1697377520093,9.4076648E7,668475.0,-696195.0,-953202.0
88354,1697377520095,9.4077688E7,662709.0,-701792.0,-951736.0
88355,1697377520095,9.407872E7,671146.0,-702628.0,-948915.0
88356,1697377520096,9.407976E7,665389.0,-696724.0,-947428.0
88357,1697377520098,9.4080792E7,672415.0,-690095.0,-943887.0
88358,1697377520098,9.4081824E7,665055.0,-700192.0,-947512.0
88359,1697377520099,9.4082864E7,670182.0,-697638.0,-947352.0
88360,1697377520101,9.4083896E7,668233.0,-701446.0,-945585.0
88361,1697377520101,9.4084936E7,676333.0,-699922.0,-941403.0
88362,1697377520102,9.4085968E7,668899.0,-697101.0,-943926.0
88363,1697377520104,9.4087008E7,669571.0,-699357.0,-942897.0
88364,1697377520104,9.408804E7,665955.0,-696426.0,-947065.0
88365,1697377520105,9.4089072E7,668202.0,-698718.0,-948339.0
88366,1697377520107,9.4090112E7,670750.0,-695630.0,-947425.0
88367,1697377520107,9.4091144E7,665783.0,-699014.0,-948460.0
88368,1697377520109,9.4092184E7,662523.0,-699011.0,-952698.0
88369,1697377520109,9.4093216E7,659761.0,-701404.0,-948541.0
88370,1697377520110,9.4094256E7,667963.0,-703246.0,-949506.0
88371,1697377520111,9.4095288E7,659056.0,-696617.0,-949858.0
88372,1697377520113,9.409632E7,663631.0,-704048.0,-952060.0
88373,1697377520113,9.409736E7,673351.0,-698094.0,-950265.0
88374,1697377520114,9.4098392E7,667409.0,-695473.0,-948974.0
88375,1697377520115,9.4099432E7,671191.0,-696980.0,-944860.0
88376,1697377520116,9.4100464E7,668700.0,-694938.0,-946049.0
88377,1697377520117,9.4101496E7,671453.0,-696401.0,-945926.0
88378,1697377520119,9.4102536E7,671653.0,-695467.0,-942109.0
88379,1697377520119,9.4103568E7,671636.0,-698912.0,-939688.0
88380,1697377520121,9.4104608E7,673051.0,-699475.0,-938813.0
88381,1697377520121,9.410564E7,668764.0,-695419.0,-944280.0
88382,1697377520122,9.4106672E7,674350.0,-696674.0,-941586.0
88383,1697377520123,9.4107712E7,665836.0,-693276.0,-947982.0
88384,1697377520125,9.4108744E7,667743.0,-696946.0,-949365.0
88385,1697377520126,9.4109784E7,667766.0,-702746.0,-944505.0
88386,1697377520127,9.4110816E7,667741.0,-699354.0,-945951.0
88387,1697377520129,9.4111856E7,664441.0,-694637.0,-950414.0
88388,1697377520129,9.4112888E7,667465.0,-698974.0,-950769.0
88389,1697377520130,9.411392E7,664411.0,-692016.0,-950606.0
88390,1697377520132,9.411496E7,663766.0,-699137.0,-952718.0
88391,1697377520132,9.4115992E7,665701.0,-697796.0,-949855.0
88392,1697377520133,9.4117032E7,667023.0,-698614.0,-947549.0
88393,1697377520134,9.4118064E7,666835.0,-699210.0,-945706.0
88394,1697377520135,9.4119104E7,664233.0,-696828.0,-949385.0
88395,1697377520137,9.4120136E7,669886.0,-695990.0,-946345.0
88396,1697377520137,9.4121168E7,665806.0,-698603.0,-939755.0
88397,1697377520138,9.4122208E7,670941.0,-696927.0,-945706.0
88398,1697377520139,9.412324E7,669335.0,-693765.0,-945262.0
88399,1697377520140,9.412428E7,674083.0,-694969.0,-942638.0
88400,1697377520142,9.4125312E7,674223.0,-698057.0,-940697.0
88401,1697377520142,9.4126352E7,672437.0,-698822.0,-946488.0
88402,1697377520143,9.4127384E7,665451.0,-697107.0,-944314.0
88403,1697377520144,9.4128416E7,663831.0,-697711.0,-947436.0
88404,1697377520146,9.4129456E7,667802.0,-701351.0,-950440.0
88405,1697377520146,9.4130488E7,666497.0,-698530.0,-946317.0
88406,1697377520147,9.4131528E7,663429.0,-694373.0,-947810.0
88407,1697377520148,9.413256E7,664472.0,-702259.0,-949408.0
88408,1697377520149,9.41336E7,667198.0,-697197.0,-948356.0
88409,1697377520151,9.4134632E7,664081.0,-699964.0,-953303.0
88410,1697377520151,9.4135664E7,660259.0,-704250.0,-955404.0
88411,1697377520152,9.4136704E7,664619.0,-697638.0,-947262.0
88412,1697377520154,9.4137736E7,669251.0,-692933.0,-946665.0
88413,1697377520154,9.4138768E7,667617.0,-696457.0,-947973.0
88414,1697377520156,9.4139808E7,663558.0,-698600.0,-944185.0
88415,1697377520156,9.414084E7,671073.0,-693569.0,-943979.0
88416,1697377520158,9.414188E7,670860.0,-700296.0,-947259.0
88417,1697377520160,9.4142912E7,674460.0,-691940.0,-948105.0
88418,1697377520160,9.4143952E7,671394.0,-695630.0,-941749.0
88419,1697377520161,9.4144984E7,672961.0,-687406.0,-947042.0
88420,1697377520162,9.4146016E7,670781.0,-700456.0,-938737.0
88421,1697377520164,9.4147056E7,671158.0,-698246.0,-944969.0
88422,1697377520164,9.4148088E7,664866.0,-692823.0,-945178.0
88423,1697377520165,9.4149128E7,660667.0,-696755.0,-947506.0
88424,1697377520167,9.415016E7,669034.0,-696491.0,-948989.0
88425,1697377520167,9.41512E7,663530.0,-692885.0,-948842.0
88426,1697377520168,9.4152232E7,667544.0,-695276.0,-950561.0
88427,1697377520170,9.4153264E7,664801.0,-697194.0,-953370.0
88428,1697377520170,9.4154304E7,661069.0,-698521.0,-949014.0
88429,1697377520172,9.4155336E7,660181.0,-703393.0,-951452.0
88430,1697377520172,9.4156376E7,664751.0,-699798.0,-952113.0
88431,1697377520174,9.4157408E7,669110.0,-703035.0,-945020.0
88432,1697377520176,9.4158448E7,664799.0,-698704.0,-948350.0
88433,1697377520176,9.415948E7,671397.0,-695565.0,-947737.0
88434,1697377520177,9.4160512E7,672828.0,-694156.0,-948913.0
88435,1697377520179,9.4161552E7,668925.0,-697700.0,-943333.0
88436,1697377520179,9.4162584E7,668534.0,-698147.0,-949765.0
88437,1697377520180,9.4163624E7,671031.0,-694561.0,-948564.0
88438,1697377520181,9.4164656E7,671661.0,-693450.0,-938363.0
88439,1697377520183,9.4165696E7,668247.0,-698468.0,-946795.0
88440,1697377520183,9.4166728E7,670868.0,-690663.0,-944238.0
88441,1697377520184,9.416776E7,667015.0,-700558.0,-948662.0
88442,1697377520186,9.41688E7,665538.0,-700108.0,-945074.0
88443,1697377520186,9.4169832E7,666407.0,-696944.0,-943960.0
88444,1697377520187,9.4170872E7,661092.0,-702774.0,-949450.0
88445,1697377520189,9.4171904E7,667434.0,-698789.0,-950721.0
88446,1697377520189,9.4172944E7,666897.0,-699961.0,-947234.0
88447,1697377520191,9.4173976E7,661612.0,-707114.0,-946657.0
88448,1697377520191,9.4175008E7,665611.0,-698074.0,-950727.0
88449,1697377520192,9.4176048E7,662799.0,-699216.0,-950549.0
88450,1697377520193,9.417708E7,669712.0,-696682.0,-948333.0
88451,1697377520195,9.417812E7,672305.0,-700133.0,-950825.0
88452,1697377520195,9.4179152E7,666438.0,-697928.0,-946975.0
88453,1697377520196,9.4180184E7,669968.0,-697737.0,-940585.0
88454,1697377520197,9.4181224E7,669895.0,-698842.0,-943875.0
88455,1697377520199,9.4182256E7,669290.0,-698957.0,-940841.0
88456,1697377520199,9.4183296E7,670961.0,-696921.0,-945959.0
88457,1697377520200,9.4184328E7,665223.0,-699528.0,-938945.0
88458,1697377520202,9.418536E7,671594.0,-688827.0,-941218.0
88459,1697377520202,9.41864E7,671760.0,-695307.0,-940700.0
88460,1697377520204,9.4187432E7,670488.0,-695416.0,-950482.0
88461,1697377520204,9.4188472E7,670325.0,-699011.0,-945352.0
88462,1697377520205,9.4189504E7,668787.0,-702647.0,-950938.0
88463,1697377520206,9.4190544E7,666334.0,-705854.0,-947807.0
88464,1697377520207,9.4191576E7,663522.0,-695731.0,-952375.0
88465,1697377520209,9.4192608E7,663736.0,-700707.0,-952026.0
88466,1697377520209,9.4193648E7,666180.0,-699489.0,-948271.0
88467,1697377520210,9.419468E7,655619.0,-702971.0,-953525.0
88468,1697377520211,9.419572E7,664920.0,-698516.0,-948404.0
88469,1697377520213,9.4196752E7,661680.0,-696063.0,-950859.0
88470,1697377520213,9.4197792E7,665749.0,-697683.0,-948564.0
88471,1697377520215,9.4198824E7,666157.0,-701036.0,-945760.0
88472,1697377520215,9.4199856E7,668967.0,-698862.0,-943794.0
88473,1697377520217,9.4200896E7,669316.0,-695262.0,-947264.0
88474,1697377520219,9.4201928E7,666301.0,-695385.0,-948027.0
88475,1697377520219,9.4202968E7,667864.0,-695276.0,-942914.0
88476,1697377520219,9.4204E7,672536.0,-695076.0,-949523.0
88477,1697377520221,9.420504E7,668016.0,-696887.0,-937519.0
88478,1697377520222,9.4206072E7,671785.0,-698524.0,-939401.0
88479,1697377520223,9.4207104E7,664967.0,-697838.0,-946142.0
88480,1697377520225,9.4208144E7,667071.0,-699269.0,-940728.0
88481,1697377520225,9.4209176E7,665997.0,-697441.0,-945903.0
88482,1697377520227,9.4210216E7,664003.0,-699641.0,-946862.0
88483,1697377520227,9.4211248E7,665057.0,-703874.0,-950617.0
88484,1697377520228,9.4212288E7,659520.0,-699379.0,-949666.0
88485,1697377520230,9.421332E7,662762.0,-700709.0,-947174.0
88486,1697377520230,9.4214352E7,657008.0,-702352.0,-954099.0
88487,1697377520232,9.4215392E7,665732.0,-701069.0,-944339.0
88488,1697377520233,9.4216424E7,663423.0,-699334.0,-953365.0
88489,1697377520235,9.4217464E7,664422.0,-700524.0,-949987.0
88490,1697377520235,9.4218496E7,665983.0,-701564.0,-946044.0
88491,1697377520237,9.4219536E7,665876.0,-691167.0,-948645.0
