Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),micros (),635 (),Degraw (),tal ()
15308,1697380555061,2.53767475E9,644038.0,-702400.0,-955183.0
15309,1697380555173,2.5377879E9,644519.0,-702308.0,-954867.0
15310,1697380555287,2.53790106E9,644589.0,-702279.0,-954718.0
15311,1697380555400,2.53801421E9,644298.0,-703105.0,-955228.0
15312,1697380555513,2.53812736E9,645042.0,-702699.0,-955171.0
15313,1697380555628,2.53824051E9,644810.0,-702357.0,-954637.0
15314,1697380555739,2.53835366E9,644199.0,-702620.0,-955335.0
15315,1697380555853,2.53846682E9,644306.0,-702616.0,-954796.0
15316,1697380555966,2.53857997E9,644001.0,-702458.0,-954746.0
15317,1697380556079,2.53869312E9,644500.0,-702612.0,-954832.0
15318,1697380556192,2.53880627E9,645108.0,-702490.0,-955221.0
15319,1697380556305,2.53891942E9,644349.0,-702313.0,-954497.0
15320,1697380556420,2.53903258E9,644358.0,-702661.0,-955500.0
15321,1697380556532,2.53914573E9,644759.0,-702666.0,-954826.0
15322,1697380556646,2.53925888E9,644735.0,-702485.0,-955116.0
15323,1697380556759,2.53937203E9,644153.0,-702956.0,-955372.0
15324,1697380556871,2.53948518E9,644502.0,-702302.0,-955393.0
15325,1697380556985,2.53959834E9,644257.0,-702384.0,-955035.0
15326,1697380557098,2.53971174E9,644347.0,-702662.0,-955734.0
15327,1697380557212,2.5398249E9,644901.0,-702561.0,-955173.0
15328,1697380557324,2.53993805E9,644436.0,-702440.0,-955425.0
15329,1697380557437,2.5400512E9,644213.0,-702857.0,-955299.0
15330,1697380557550,2.54016435E9,644582.0,-702673.0,-954938.0
15331,1697380557664,2.5402775E9,644215.0,-702629.0,-954888.0
15332,1697380557776,2.54039066E9,643899.0,-702766.0,-955390.0
15333,1697380557889,2.54050381E9,644642.0,-702530.0,-954911.0
15334,1697380558003,2.54061696E9,644595.0,-702721.0,-954645.0
15335,1697380558116,2.54073011E9,644742.0,-702696.0,-955351.0
15336,1697380558229,2.54084326E9,644657.0,-702347.0,-955095.0
15337,1697380558343,2.54095642E9,644331.0,-702819.0,-954639.0
15338,1697380558456,2.54106957E9,644803.0,-702367.0,-955469.0
15339,1697380558569,2.54118272E9,644902.0,-702527.0,-954921.0
15340,1697380558682,2.54129587E9,643784.0,-702828.0,-954503.0
15341,1697380558794,2.54140902E9,644579.0,-703173.0,-955087.0
15342,1697380558908,2.54152218E9,644846.0,-702911.0,-955079.0
15343,1697380559021,2.54163533E9,644225.0,-702608.0,-954895.0
15344,1697380559135,2.54174848E9,644726.0,-702873.0,-955369.0
15345,1697380559248,2.54186163E9,644898.0,-702493.0,-954773.0
15346,1697380559362,2.54197478E9,643999.0,-702846.0,-955132.0
15347,1697380559473,2.54208819E9,644774.0,-703064.0,-954906.0
15348,1697380559588,2.54220134E9,644548.0,-702188.0,-955061.0
15349,1697380559701,2.5423145E9,644268.0,-703292.0,-955452.0
15350,1697380559814,2.54242765E9,644695.0,-702854.0,-955021.0
15351,1697380559927,2.5425408E9,644966.0,-702472.0,-955076.0
15352,1697380560040,2.54265395E9,644250.0,-702758.0,-955065.0
15353,1697380560153,2.5427671E9,644824.0,-702512.0,-955254.0
15354,1697380560266,2.54288026E9,644183.0,-702472.0,-955070.0
15355,1697380560379,2.54299341E9,644349.0,-702859.0,-955354.0
15356,1697380560493,2.54310656E9,645018.0,-702932.0,-955080.0
15357,1697380560606,2.54321971E9,644442.0,-702327.0,-955103.0
15358,1697380560719,2.54333286E9,644373.0,-702998.0,-955438.0
15359,1697380560831,2.54344602E9,645027.0,-702599.0,-955370.0
15360,1697380560944,2.54355917E9,644157.0,-702964.0,-954879.0
15361,1697380561058,2.54367232E9,644640.0,-702736.0,-955744.0
15362,1697380561172,2.54378547E9,644670.0,-702766.0,-955005.0
15363,1697380561284,2.54389862E9,644049.0,-702563.0,-954450.0
15364,1697380561398,2.54401178E9,643939.0,-702555.0,-955034.0
15365,1697380561512,2.54412493E9,644331.0,-702636.0,-955105.0
15366,1697380561624,2.54423808E9,644145.0,-703050.0,-954798.0
15367,1697380561737,2.54435149E9,644528.0,-702839.0,-954991.0
15368,1697380561850,2.54446464E9,644621.0,-702716.0,-954805.0
15369,1697380561964,2.54457779E9,643972.0,-702537.0,-954899.0
15370,1697380562077,2.54469094E9,644597.0,-702602.0,-955259.0
15371,1697380562190,2.5448041E9,644840.0,-702396.0,-954585.0
15372,1697380562303,2.54491725E9,643950.0,-703299.0,-954901.0
15373,1697380562416,2.5450304E9,644108.0,-702340.0,-955662.0
15374,1697380562530,2.54514355E9,644715.0,-703177.0,-954749.0
15375,1697380562642,2.5452567E9,644101.0,-703324.0,-954930.0
15376,1697380562756,2.54536986E9,644970.0,-702677.0,-955775.0
15377,1697380562870,2.54548301E9,644587.0,-702550.0,-954550.0
15378,1697380562982,2.54559616E9,644433.0,-703041.0,-955364.0
15379,1697380563095,2.54570931E9,645283.0,-702973.0,-955378.0
15380,1697380563208,2.54582246E9,644227.0,-702402.0,-954773.0
15381,1697380563321,2.54593562E9,644301.0,-702694.0,-955295.0
15382,1697380563435,2.54604877E9,645081.0,-702484.0,-955455.0
15383,1697380563548,2.54616192E9,644185.0,-702860.0,-954880.0
15384,1697380563661,2.54627507E9,643779.0,-702728.0,-955675.0
15385,1697380563774,2.54638822E9,644741.0,-702384.0,-955253.0
15386,1697380563887,2.54650138E9,644537.0,-702933.0,-955265.0
15387,1697380564000,2.54661453E9,644034.0,-703082.0,-955262.0
15388,1697380564114,2.54672768E9,644939.0,-702379.0,-955308.0
15389,1697380564227,2.54684083E9,644500.0,-702690.0,-954776.0
15390,1697380564339,2.54695398E9,644244.0,-702882.0,-955463.0
15391,1697380564453,2.54706714E9,644873.0,-702169.0,-955189.0
15392,1697380564566,2.54718029E9,644432.0,-702788.0,-955047.0
15393,1697380564679,2.54729344E9,644188.0,-703147.0,-954949.0
15394,1697380564793,2.54740685E9,644947.0,-702786.0,-954849.0
15395,1697380564907,2.54752E9,644097.0,-702744.0,-955424.0
15396,1697380565020,2.54763315E9,644121.0,-702778.0,-955403.0
15397,1697380565132,2.5477463E9,644595.0,-702755.0,-954596.0
15398,1697380565246,2.54785946E9,644043.0,-703452.0,-955159.0
15399,1697380565358,2.54797261E9,644241.0,-702806.0,-955526.0
15400,1697380565472,2.54808576E9,644829.0,-702832.0,-954568.0
15401,1697380565585,2.54819891E9,644382.0,-702154.0,-954805.0
15402,1697380565697,2.54831206E9,644474.0,-703259.0,-955547.0
15403,1697380565811,2.54842522E9,644512.0,-702782.0,-954966.0
15404,1697380565924,2.54853837E9,644395.0,-702835.0,-955550.0
15405,1697380566037,2.54865152E9,644521.0,-702326.0,-955614.0
15406,1697380566151,2.54876467E9,644800.0,-702541.0,-954831.0
15407,1697380566264,2.54887782E9,644265.0,-702885.0,-955274.0
15408,1697380566377,2.54899098E9,644890.0,-702953.0,-954972.0
15409,1697380566489,2.54910413E9,644631.0,-702789.0,-954327.0
15410,1697380566602,2.54921728E9,644201.0,-702879.0,-955238.0
15411,1697380566716,2.54933043E9,644439.0,-702555.0,-955055.0
15412,1697380566830,2.54944358E9,645033.0,-702707.0,-954726.0
15413,1697380566942,2.54955674E9,644223.0,-702991.0,-955794.0
15414,1697380567057,2.54966989E9,645027.0,-702455.0,-955418.0
15415,1697380567169,2.54978304E9,644966.0,-703064.0,-954906.0
15416,1697380567283,2.54989619E9,644169.0,-703269.0,-955649.0
15417,1697380567396,2.55000934E9,645199.0,-702598.0,-954875.0
15418,1697380567509,2.5501225E9,644263.0,-702856.0,-954926.0
15419,1697380567621,2.55023565E9,644158.0,-703178.0,-955594.0
15420,1697380567736,2.5503488E9,644747.0,-702615.0,-955645.0
15421,1697380567848,2.55046195E9,644702.0,-702772.0,-954909.0
15422,1697380567962,2.55057536E9,644367.0,-702568.0,-955545.0
15423,1697380568075,2.55068851E9,645152.0,-702257.0,-954720.0
15424,1697380568187,2.55080166E9,644471.0,-702527.0,-954873.0
15425,1697380568300,2.55091482E9,644331.0,-702624.0,-955305.0
15426,1697380568415,2.55102797E9,644582.0,-702794.0,-954728.0
15427,1697380568528,2.55114112E9,644266.0,-702792.0,-955164.0
15428,1697380568641,2.55125427E9,644566.0,-702914.0,-954715.0
15429,1697380568753,2.55136742E9,644724.0,-702582.0,-954901.0
15430,1697380568867,2.55148058E9,644118.0,-702825.0,-954974.0
15431,1697380568979,2.55159373E9,644568.0,-703046.0,-955457.0
15432,1697380569093,2.55170688E9,644908.0,-702472.0,-954733.0
15433,1697380569206,2.55182003E9,644536.0,-702905.0,-954999.0
15434,1697380569319,2.55193318E9,644335.0,-702792.0,-955293.0
15435,1697380569432,2.55204634E9,644786.0,-702783.0,-954815.0
15436,1697380569545,2.55215949E9,644230.0,-703413.0,-955134.0
15437,1697380569659,2.55227264E9,644189.0,-702418.0,-955324.0
15438,1697380569772,2.55238579E9,644636.0,-702617.0,-954751.0
15439,1697380569885,2.55249894E9,644451.0,-702952.0,-955256.0
15440,1697380569999,2.5526121E9,644932.0,-702902.0,-954810.0
15441,1697380570112,2.55272525E9,644639.0,-702454.0,-955004.0
15442,1697380570225,2.5528384E9,644279.0,-703214.0,-955391.0
15443,1697380570338,2.55295155E9,644878.0,-702318.0,-954744.0
15444,1697380570451,2.55306496E9,644204.0,-702573.0,-954503.0
15445,1697380570564,2.55317811E9,644235.0,-703092.0,-955414.0
15446,1697380570677,2.55329126E9,644873.0,-702799.0,-955207.0
15447,1697380570791,2.55340442E9,644692.0,-702316.0,-954866.0
15448,1697380570903,2.55351757E9,644773.0,-702866.0,-955069.0
15449,1697380571016,2.55363072E9,645122.0,-702615.0,-955218.0
15450,1697380571129,2.55374387E9,644670.0,-703277.0,-954990.0
15451,1697380571242,2.55385702E9,644894.0,-702615.0,-955348.0
15452,1697380571355,2.55397018E9,644823.0,-702387.0,-954896.0
15453,1697380571469,2.55408333E9,644232.0,-703163.0,-954816.0
15454,1697380571582,2.55419648E9,644344.0,-702857.0,-955489.0
15455,1697380571697,2.55430963E9,644849.0,-702768.0,-955403.0
15456,1697380571808,2.55442278E9,644028.0,-702860.0,-955198.0
15457,1697380571922,2.55453594E9,644169.0,-702530.0,-955414.0
15458,1697380572035,2.55464909E9,643957.0,-702392.0,-955489.0
15459,1697380572148,2.55476224E9,644247.0,-703125.0,-955124.0
15460,1697380572261,2.55487539E9,644842.0,-703334.0,-955212.0
15461,1697380572374,2.5549888E9,644644.0,-702880.0,-954662.0
15462,1697380572487,2.55510195E9,644800.0,-702587.0,-954978.0
15463,1697380572602,2.5552151E9,645219.0,-703262.0,-955836.0
15464,1697380572714,2.55532826E9,645078.0,-702930.0,-955141.0
15465,1697380572828,2.55544141E9,644932.0,-702787.0,-955320.0
15466,1697380572940,2.55555456E9,644865.0,-702689.0,-955252.0
15467,1697380573053,2.55566771E9,644340.0,-702936.0,-955132.0
15468,1697380573167,2.55578086E9,644226.0,-702527.0,-955262.0
15469,1697380573280,2.55589402E9,645074.0,-702676.0,-955243.0
15470,1697380573393,2.55600717E9,644309.0,-702639.0,-955035.0
15471,1697380573506,2.55612032E9,643815.0,-702780.0,-955155.0
15472,1697380573619,2.55623347E9,645328.0,-702783.0,-955648.0
15473,1697380573732,2.55634662E9,644468.0,-702711.0,-954581.0
15474,1697380573846,2.55645978E9,643998.0,-702857.0,-955418.0
15475,1697380573959,2.55657293E9,645069.0,-702860.0,-955037.0
15476,1697380574072,2.55668608E9,644271.0,-702470.0,-955168.0
15477,1697380574186,2.55679949E9,644218.0,-702904.0,-955110.0
15478,1697380574298,2.55691264E9,644586.0,-703020.0,-954982.0
15479,1697380574412,2.55702579E9,644536.0,-702753.0,-954820.0
15480,1697380574525,2.55713894E9,644155.0,-703003.0,-955578.0
15481,1697380574639,2.5572521E9,645498.0,-703109.0,-955453.0
15482,1697380574752,2.55736525E9,644107.0,-703095.0,-954892.0
15483,1697380574864,2.5574784E9,644408.0,-703188.0,-955438.0
15484,1697380574978,2.55759155E9,644913.0,-702631.0,-955245.0
15485,1697380575090,2.5577047E9,644408.0,-703411.0,-955057.0
15486,1697380575204,2.55781786E9,644871.0,-703085.0,-955574.0
15487,1697380575317,2.55793101E9,644814.0,-702721.0,-955337.0
15488,1697380575430,2.55804416E9,644497.0,-703142.0,-955871.0
15489,1697380575544,2.55815731E9,644820.0,-703362.0,-955355.0
15490,1697380575656,2.55827046E9,645207.0,-702885.0,-954936.0
15491,1697380575770,2.55838362E9,644087.0,-702783.0,-955335.0
15492,1697380575882,2.55849702E9,644843.0,-703127.0,-955134.0
15493,1697380575996,2.55861018E9,644892.0,-702651.0,-954543.0
15494,1697380576109,2.55872333E9,644760.0,-703163.0,-955365.0
15495,1697380576223,2.55883648E9,644740.0,-703327.0,-955225.0
15496,1697380576336,2.55894963E9,645108.0,-702723.0,-955129.0
15497,1697380576449,2.55906278E9,644638.0,-703434.0,-955619.0
15498,1697380576562,2.55917594E9,644829.0,-702973.0,-955398.0
15499,1697380576674,2.55928909E9,645480.0,-703176.0,-954650.0
15500,1697380576788,2.55940224E9,644461.0,-703291.0,-955343.0
15501,1697380576901,2.55951539E9,645184.0,-703551.0,-954975.0
15502,1697380577014,2.55962854E9,644670.0,-703039.0,-955129.0
15503,1697380577127,2.5597417E9,644494.0,-703463.0,-955693.0
15504,1697380577241,2.55985485E9,645147.0,-702766.0,-955303.0
15505,1697380577355,2.559968E9,644932.0,-703093.0,-955066.0
15506,1697380577466,2.56008115E9,645083.0,-703509.0,-954967.0
15507,1697380577580,2.5601943E9,644971.0,-702760.0,-955361.0
15508,1697380577695,2.56030746E9,645161.0,-703190.0,-954841.0
15509,1697380577807,2.56042061E9,644867.0,-703338.0,-955297.0
15510,1697380577920,2.56053376E9,645063.0,-702707.0,-955095.0
15511,1697380578032,2.56064691E9,644621.0,-702999.0,-955315.0
15512,1697380578146,2.56076006E9,645104.0,-703029.0,-955839.0
15513,1697380578260,2.56087322E9,645406.0,-702756.0,-955185.0
15514,1697380578373,2.56098637E9,644841.0,-702912.0,-955321.0
15515,1697380578485,2.56109978E9,644448.0,-702820.0,-955310.0
15516,1697380578598,2.56121293E9,645441.0,-702917.0,-955491.0
15517,1697380578712,2.56132608E9,644439.0,-703360.0,-955169.0
15518,1697380578824,2.56143923E9,644883.0,-703383.0,-955590.0
15519,1697380578939,2.56155238E9,645299.0,-702973.0,-955311.0
15520,1697380579053,2.56166554E9,644693.0,-703027.0,-955304.0
15521,1697380579164,2.56177869E9,645014.0,-703013.0,-955819.0
15522,1697380579277,2.56189184E9,644978.0,-702690.0,-954946.0
15523,1697380579391,2.56200499E9,644903.0,-702997.0,-954618.0
15524,1697380579505,2.56211814E9,645406.0,-703207.0,-955869.0
15525,1697380579617,2.5622313E9,644827.0,-702834.0,-955017.0
15526,1697380579730,2.56234445E9,644609.0,-703121.0,-955644.0
15527,1697380579844,2.5624576E9,645381.0,-703404.0,-955570.0
15528,1697380579956,2.56257075E9,644981.0,-702338.0,-955031.0
15529,1697380580070,2.5626839E9,645182.0,-703152.0,-955035.0
15530,1697380580183,2.56279706E9,644911.0,-702714.0,-955234.0
15531,1697380580296,2.56291021E9,645351.0,-702936.0,-955378.0
15532,1697380580409,2.56302336E9,644916.0,-703032.0,-955193.0
15533,1697380580523,2.56313651E9,645379.0,-702977.0,-956011.0
15534,1697380580636,2.56324966E9,645191.0,-702622.0,-954909.0
15535,1697380580749,2.56336282E9,644723.0,-703021.0,-955084.0
15536,1697380580861,2.56347597E9,645705.0,-703282.0,-955918.0
15537,1697380580975,2.56358912E9,645098.0,-703162.0,-954904.0
15538,1697380581088,2.56370227E9,644557.0,-703300.0,-955716.0
15539,1697380581201,2.56381542E9,646329.0,-702838.0,-954806.0
15540,1697380581315,2.56392858E9,645301.0,-702368.0,-955152.0
15541,1697380581427,2.56404173E9,644826.0,-703558.0,-955914.0
15542,1697380581541,2.56415488E9,645391.0,-702996.0,-955462.0
15543,1697380581655,2.56426829E9,645220.0,-703032.0,-954981.0
15544,1697380581767,2.56438144E9,645093.0,-703249.0,-955323.0
15545,1697380581881,2.56449459E9,645867.0,-703105.0,-955366.0
15546,1697380581994,2.56460774E9,645349.0,-702726.0,-955133.0
15547,1697380582106,2.5647209E9,645047.0,-703201.0,-955798.0
15548,1697380582219,2.56483405E9,645650.0,-702657.0,-954915.0
15549,1697380582332,2.5649472E9,645141.0,-702788.0,-955105.0
15550,1697380582446,2.56506035E9,645055.0,-702725.0,-955207.0
15551,1697380582559,2.5651735E9,645791.0,-702740.0,-955178.0
15552,1697380582673,2.56528666E9,645682.0,-702989.0,-954812.0
15553,1697380582786,2.56539981E9,645455.0,-702939.0,-955696.0
15554,1697380582898,2.56551296E9,645477.0,-702934.0,-954776.0
15555,1697380583012,2.56562611E9,645552.0,-702531.0,-955612.0
15556,1697380583125,2.56573926E9,646065.0,-702827.0,-955612.0
15557,1697380583238,2.56585242E9,646072.0,-702968.0,-955300.0
15558,1697380583352,2.56596557E9,644626.0,-703306.0,-955560.0
15559,1697380583464,2.56607872E9,645705.0,-703339.0,-955120.0
15560,1697380583578,2.56619187E9,646130.0,-703155.0,-955030.0
15561,1697380583691,2.56630502E9,645347.0,-703209.0,-955222.0
15562,1697380583804,2.56641818E9,645254.0,-703557.0,-955321.0
15563,1697380583917,2.56653133E9,645482.0,-702817.0,-954924.0
15564,1697380584031,2.56664448E9,645102.0,-702864.0,-955550.0
15565,1697380584144,2.56675763E9,645185.0,-702980.0,-955203.0
15566,1697380584256,2.56687078E9,645082.0,-703613.0,-954907.0
15567,1697380584370,2.56698394E9,644918.0,-702957.0,-954946.0
15568,1697380584483,2.56709709E9,645018.0,-702920.0,-955082.0
15569,1697380584596,2.56721024E9,644810.0,-703009.0,-954929.0
15570,1697380584709,2.56732339E9,644509.0,-703215.0,-955570.0
15571,1697380584822,2.56743654E9,645880.0,-702953.0,-955377.0
15572,1697380584936,2.5675497E9,644725.0,-702620.0,-954843.0
15573,1697380585049,2.56766285E9,644810.0,-703340.0,-955304.0
15574,1697380585162,2.567776E9,645601.0,-702878.0,-954987.0
15575,1697380585275,2.56788915E9,644947.0,-703096.0,-954914.0
15576,1697380585388,2.5680023E9,644689.0,-703152.0,-955569.0
15577,1697380585502,2.56811546E9,645340.0,-702884.0,-955109.0
15578,1697380585614,2.56822861E9,644908.0,-703108.0,-954974.0
15579,1697380585727,2.56834176E9,644619.0,-703172.0,-955330.0
15580,1697380585841,2.56845517E9,645296.0,-702388.0,-955247.0
15581,1697380585955,2.56856832E9,644979.0,-702949.0,-955569.0
15582,1697380586068,2.56868147E9,645284.0,-703067.0,-955312.0
15583,1697380586181,2.56879462E9,645378.0,-702898.0,-955125.0
15584,1697380586293,2.56890778E9,644389.0,-702816.0,-955328.0
15585,1697380586406,2.56902093E9,645045.0,-702946.0,-955775.0
15586,1697380586520,2.56913408E9,644952.0,-703311.0,-955312.0
15587,1697380586634,2.56924723E9,644454.0,-703446.0,-954863.0
15588,1697380586747,2.56936038E9,644622.0,-702747.0,-955575.0
15589,1697380586859,2.56947354E9,645430.0,-702403.0,-954957.0
15590,1697380586972,2.56958669E9,645033.0,-702652.0,-955580.0
15591,1697380587085,2.56969984E9,644877.0,-703098.0,-955238.0
15592,1697380587199,2.56981299E9,645350.0,-703434.0,-955233.0
15593,1697380587312,2.56992614E9,644737.0,-702842.0,-955493.0
15594,1697380587425,2.5700393E9,645085.0,-702579.0,-955333.0
15595,1697380587539,2.57015245E9,645289.0,-702994.0,-955039.0
15596,1697380587652,2.5702656E9,644870.0,-703601.0,-955675.0
15597,1697380587764,2.57037875E9,645344.0,-703366.0,-955279.0
15598,1697380587878,2.5704919E9,645236.0,-703345.0,-955012.0
15599,1697380587992,2.57060506E9,645027.0,-703420.0,-955700.0
15600,1697380588104,2.57071821E9,645752.0,-703359.0,-955634.0
15601,1697380588217,2.57083136E9,645335.0,-702919.0,-955658.0
15602,1697380588330,2.57094451E9,645561.0,-703115.0,-955591.0
15603,1697380588443,2.57105766E9,644877.0,-703118.0,-954991.0
15604,1697380588557,2.57117082E9,645196.0,-703013.0,-954638.0
15605,1697380588670,2.57128397E9,644951.0,-702965.0,-955539.0
15606,1697380588783,2.57139712E9,645473.0,-703148.0,-955208.0
15607,1697380588896,2.57151027E9,645359.0,-702711.0,-955337.0
15608,1697380589010,2.57162342E9,645044.0,-702640.0,-955780.0
15609,1697380589123,2.57173658E9,644873.0,-703166.0,-955165.0
15610,1697380589236,2.57184973E9,644497.0,-703365.0,-955307.0
15611,1697380589350,2.57196288E9,644701.0,-702860.0,-955542.0
15612,1697380589461,2.57207629E9,645286.0,-702730.0,-955897.0
15613,1697380589576,2.57218944E9,645070.0,-703016.0,-955339.0
15614,1697380589688,2.57230259E9,644910.0,-702965.0,-955270.0
15615,1697380589801,2.57241574E9,645319.0,-702615.0,-955188.0
15616,1697380589914,2.5725289E9,644403.0,-702665.0,-955327.0
15617,1697380590027,2.57264205E9,645080.0,-703556.0,-955224.0
15618,1697380590141,2.5727552E9,645139.0,-702705.0,-955160.0
15619,1697380590253,2.57286835E9,644650.0,-703831.0,-955318.0
15620,1697380590368,2.5729815E9,645038.0,-703054.0,-955589.0
15621,1697380590481,2.57309466E9,644777.0,-702953.0,-955060.0
15622,1697380590593,2.57320781E9,644285.0,-702872.0,-955396.0
15623,1697380590706,2.57332096E9,645249.0,-702781.0,-955374.0
15624,1697380590820,2.57343411E9,645045.0,-703179.0,-954581.0
15625,1697380590933,2.57354726E9,644531.0,-703456.0,-955424.0
