Time,Channel A
(ms),(V)

-429.99901797,4.29700600
-429.98901797,4.29487000
-429.97901797,4.28754500
-429.96901797,4.27961100
-429.95901797,4.28174700
-429.94901797,4.29700600
-429.93901798,4.28891800
-429.92901798,4.29410700
-429.91901798,4.29120800
-429.90901798,4.28891800
-429.89901798,4.30280400
-429.88901798,4.29197100
-429.87901798,4.27304900
-429.86901798,4.28754500
-429.85901798,4.28251000
-429.84901798,4.29197100
-429.83901798,4.27442300
-429.82901798,4.29197100
-429.81901798,4.29487000
-429.80901798,4.28464600
-429.79901798,4.29548000
-429.78901798,4.28891800
-429.77901798,4.30356700
-429.76901798,4.29776900
-429.75901798,4.28678200
-429.74901798,4.28312000
-429.73901798,4.26938700
-429.72901798,4.28251000
-429.71901798,4.28678200
-429.70901798,4.27518600
-429.69901798,4.29990500
-429.68901798,4.31516500
-429.67901798,4.29914200
-429.66901798,4.28891800
-429.65901798,4.27732200
-429.64901798,4.30417800
-429.63901798,4.27304900
-429.62901798,4.32020000
-429.61901798,4.29044500
-429.60901798,4.27732200
-429.59901798,4.31363900
-429.58901798,4.29700600
-429.57901798,4.27671100
-429.56901798,4.30204200
-429.55901798,4.28098400
-429.54901798,4.29044500
-429.53901799,4.29914200
-429.52901799,4.29990500
-429.51901799,4.28174700
-429.50901799,4.29548000
-429.49901799,4.28830800
-429.48901799,4.28601900
-429.47901799,4.29410700
-429.46901799,4.27366000
-429.45901799,4.28830800
-429.44901799,4.29487000
-429.43901799,4.28098400
-429.42901799,4.30936600
-429.41901799,4.28754500
-429.40901799,4.29044500
-429.39901799,4.29410700
-429.38901799,4.30280400
-429.37901799,4.29334400
-429.36901799,4.29197100
-429.35901799,4.30204200
-429.34901799,4.27961100
-429.33901799,4.29410700
-429.32901799,4.28830800
-429.31901799,4.27884800
-429.30901799,4.29776900
-429.29901799,4.29837900
-429.28901799,4.28830800
-429.27901799,4.27961100
-429.26901799,4.30356700
-429.25901799,4.28174700
-429.24901799,4.31226500
-429.23901799,4.30356700
-429.22901799,4.30784000
-429.21901799,4.32096300
-429.20901799,4.29487000
