Time,Channel A
(ms),(V)

-60.32871787,3.27875600
-60.31871787,3.28455400
-60.30871787,3.28165500
-60.29871787,3.28531800
-60.28871787,3.29111600
-60.27871787,3.27799300
-60.26871787,3.29767800
-60.25871787,3.27799300
-60.24871787,3.29111600
-60.23871787,3.29828800
-60.22871787,3.29248900
-60.21871787,3.29477800
-60.20871787,3.27875600
-60.19871787,3.27875600
-60.18871787,3.26426000
-60.17871787,3.27723000
-60.16871787,3.29035300
-60.15871787,3.26639600
-60.14871787,3.27005800
-60.13871787,3.28165500
-60.12871787,3.30637500
-60.11871787,3.29248900
-60.10871787,3.27662000
-60.09871788,3.28455400
-60.08871788,3.27951900
-60.07871788,3.29035300
-60.06871788,3.28012900
-60.05871788,3.26792200
-60.04871788,3.30927500
-60.03871788,3.28531800
-60.02871788,3.28882700
-60.01871788,3.29248900
-60.00871788,3.27372100
-59.99871788,3.28959000
-59.98871788,3.27143200
-59.97871788,3.31720900
-59.96871788,3.28012900
-59.95871788,3.28241800
-59.94871788,3.27143200
-59.93871788,3.28821700
-59.92871788,3.27082100
-59.91871788,3.27219500
-59.90871788,3.27799300
-59.89871788,3.28165500
-59.88871788,3.29615200
-59.87871788,3.28531800
-59.86871788,3.27143200
-59.85871788,3.28302900
-59.84871788,3.27082100
-59.83871788,3.28302900
-59.82871788,3.30271300
-59.81871788,3.27875600
-59.80871788,3.27219500
-59.79871788,3.27799300
-59.78871788,3.29111600
-59.77871788,3.27951900
-59.76871788,3.29691500
-59.75871788,3.28882700
-59.74871788,3.27372100
-59.73871788,3.29615200
-59.72871788,3.28241800
-59.71871788,3.26426000
-59.70871789,3.29325200
-59.69871789,3.29111600
-59.68871789,3.27951900
-59.67871789,3.28455400
-59.66871789,3.28745400
-59.65871789,3.28379200
-59.64871789,3.31583600
-59.63871789,3.31217400
-59.62871789,3.29477800
-59.61871789,3.26136000
-59.60871789,3.29187900
-59.59871789,3.29111600
-59.58871789,3.30118700
-59.57871789,3.29325200
-59.56871789,3.29767800
-59.55871789,3.24686400
-59.54871789,3.29615200
-59.53871789,3.29111600
-59.52871789,3.29615200
-59.51871789,3.27372100
-59.50871789,3.28959000
-59.49871789,3.28165500
-59.48871789,3.28745400
-59.47871789,3.29187900
-59.46871789,3.27875600
-59.45871789,3.27585700
-59.44871789,3.28012900
-59.43871789,3.28959000
-59.42871789,3.26273400
-59.41871789,3.28455400
-59.40871789,3.29538900
-59.39871789,3.28959000
-59.38871789,3.28455400
-59.37871789,3.28821700
-59.36871789,3.28379200
-59.35871789,3.28379200
-59.34871789,3.27143200
-59.33871789,3.27295800
-59.32871789,3.28531800
-59.31871789,3.25556200
-59.30871790,3.28669100
-59.29871790,3.28669100
-59.28871790,3.30271300
-59.27871790,3.27219500
-59.26871790,3.28241800
-59.25871790,3.26639600
-59.24871790,3.27509400
-59.23871790,3.27372100
-59.22871790,3.27875600
-59.21871790,3.28012900
-59.20871790,3.27723000
-59.19871790,3.29477800
-59.18871790,3.27875600
-59.17871790,3.27875600
-59.16871790,3.29538900
-59.15871790,3.29401500
-59.14871790,3.25617200
-59.13871790,3.29248900
-59.12871790,3.27875600
-59.11871790,3.27082100
-59.10871790,3.27875600
-59.09871790,3.28241800
-59.08871790,3.27951900
-59.07871790,3.27372100
-59.06871790,3.28592800
-59.05871790,3.28379200
-59.04871790,3.27723000
-59.03871790,3.29401500
-59.02871790,3.27005800
-59.01871790,3.29691500
-59.00871790,3.27005800
-58.99871790,3.30347600
-58.98871790,3.29401500
